LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
487,2.42035,0.020704,2.285027519,0.664865827,0.203533519,0.01875664,0.006160649,0.316096621,HIGH,HIGH,HIGHHIGH,1,1
488,2.36654,0.007053,2.285027519,0.664865827,0.122599896,0.01875664,0.006160649,-1.899741396,HIGH,LOW,HIGHLOW,2,4
489,2.19054,0.021949,2.285027519,0.664865827,-0.142115168,0.01875664,0.006160649,0.518185723,LOW,HIGH,LOWHIGH,3,2
490,2.18382,0.021754,2.285027519,0.664865827,-0.15222247,0.01875664,0.006160649,0.486533213,LOW,HIGH,LOWHIGH,3,2
491,2.16155,0.022003,2.285027519,0.664865827,-0.18571795,0.01875664,0.006160649,0.526951033,LOW,HIGH,LOWHIGH,3,2
492,0.596915,0.017614,2.285027519,0.664865827,-2.539027351,0.01875664,0.006160649,-0.185473921,LOW,LOW,LOWLOW,4,3
493,2.13322,0.021288,2.285027519,0.664865827,-0.228328051,0.01875664,0.006160649,0.41089183,LOW,HIGH,LOWHIGH,3,2
494,2.28669,0.021228,2.285027519,0.664865827,0.002500476,0.01875664,0.006160649,0.401152596,HIGH,HIGH,HIGHHIGH,1,1
495,0.583034,0.016166,2.285027519,0.664865827,-2.559905248,0.01875664,0.006160649,-0.420514098,LOW,LOW,LOWLOW,4,3
496,2.28144,0.020789,2.285027519,0.664865827,-0.005395854,0.01875664,0.006160649,0.329893869,LOW,HIGH,LOWHIGH,3,2
497,1.88213,0.020818,2.285027519,0.664865827,-0.605983196,0.01875664,0.006160649,0.334601165,LOW,HIGH,LOWHIGH,3,2
498,2.16463,0.021652,2.285027519,0.664865827,-0.181085437,0.01875664,0.006160649,0.469976516,LOW,HIGH,LOWHIGH,3,2
499,2.18859,0.021564,2.285027519,0.664865827,-0.145048091,0.01875664,0.006160649,0.455692306,LOW,HIGH,LOWHIGH,3,2
500,2.28735,0.022047,2.285027519,0.664865827,0.003493158,0.01875664,0.006160649,0.534093138,HIGH,HIGH,HIGHHIGH,1,1
501,2.27162,0.022852,2.285027519,0.664865827,-0.020165751,0.01875664,0.006160649,0.664761192,LOW,HIGH,LOWHIGH,3,2
502,2.71138,0.021623,2.285027519,0.664865827,0.641260935,0.01875664,0.006160649,0.465269219,HIGH,HIGH,HIGHHIGH,1,1
503,1.1571,0.022085,2.285027519,0.664865827,-1.696473895,0.01875664,0.006160649,0.54026132,LOW,HIGH,LOWHIGH,3,2
504,1.38513,0.021579,2.285027519,0.664865827,-1.35350244,0.01875664,0.006160649,0.458127114,LOW,HIGH,LOWHIGH,3,2
505,2.82465,0.021608,2.285027519,0.664865827,0.811626135,0.01875664,0.006160649,0.462834411,HIGH,HIGH,HIGHHIGH,1,1
506,2.61955,0.021345,2.285027519,0.664865827,0.503142842,0.01875664,0.006160649,0.420144102,HIGH,HIGH,HIGHHIGH,1,1
507,3.10253,0.021915,2.285027519,0.664865827,1.229575124,0.01875664,0.006160649,0.512666824,HIGH,HIGH,HIGHHIGH,1,1
508,2.92945,0.022684,2.285027519,0.664865827,0.969251924,0.01875664,0.006160649,0.637491337,HIGH,HIGH,HIGHHIGH,1,1
509,2.86907,0.022235,2.285027519,0.664865827,0.878436608,0.01875664,0.006160649,0.564609404,HIGH,HIGH,HIGHHIGH,1,1
510,2.96992,0.02133,2.285027519,0.664865827,1.030121348,0.01875664,0.006160649,0.417709294,HIGH,HIGH,HIGHHIGH,1,1
511,2.45196,0.019838,2.285027519,0.664865827,0.251076946,0.01875664,0.006160649,0.175527013,HIGH,HIGH,HIGHHIGH,1,1
512,2.88037,0.021754,2.285027519,0.664865827,0.895432518,0.01875664,0.006160649,0.486533213,HIGH,HIGH,HIGHHIGH,1,1
513,2.93639,0.021747,2.285027519,0.664865827,0.97969012,0.01875664,0.006160649,0.485396969,HIGH,HIGH,HIGHHIGH,1,1
514,1.98793,0.021166,2.285027519,0.664865827,-0.446853345,0.01875664,0.006160649,0.391088721,LOW,HIGH,LOWHIGH,3,2
515,2.78992,0.021155,2.285027519,0.664865827,0.759390032,0.01875664,0.006160649,0.389303195,HIGH,HIGH,HIGHHIGH,1,1
516,2.09821,0.021622,2.285027519,0.664865827,-0.280985292,0.01875664,0.006160649,0.465106899,LOW,HIGH,LOWHIGH,3,2
517,2.64178,0.02272,2.285027519,0.664865827,0.536578159,0.01875664,0.006160649,0.643334878,HIGH,HIGH,HIGHHIGH,1,1
518,2.39134,0.010228,2.285027519,0.664865827,0.159900655,0.01875664,0.006160649,-1.384373606,HIGH,LOW,HIGHLOW,2,4
519,2.26317,0.021491,2.285027519,0.664865827,-0.032875082,0.01875664,0.006160649,0.443842905,LOW,HIGH,LOWHIGH,3,2
520,2.31049,0.019671,2.285027519,0.664865827,0.038297173,0.01875664,0.006160649,0.148419479,HIGH,HIGH,HIGHHIGH,1,1
521,2.88749,0.021079,2.285027519,0.664865827,0.906141446,0.01875664,0.006160649,0.376966832,HIGH,HIGH,HIGHHIGH,1,1
522,2.20211,0.010222,2.285027519,0.664865827,-0.124713161,0.01875664,0.006160649,-1.385347529,LOW,LOW,LOWLOW,4,3
523,2.35434,0.014698,2.285027519,0.664865827,0.104250329,0.01875664,0.006160649,-0.658800686,HIGH,LOW,HIGHLOW,2,4
524,0.602282,0.019585,2.285027519,0.664865827,-2.530955046,0.01875664,0.006160649,0.13445991,LOW,HIGH,LOWHIGH,3,2
525,2.57869,0.006813,2.285027519,0.664865827,0.441686833,0.01875664,0.006160649,-1.938698332,HIGH,LOW,HIGHLOW,2,4
526,0.71655,0.016157,2.285027519,0.664865827,-2.35908879,0.01875664,0.006160649,-0.421974983,LOW,LOW,LOWLOW,4,3
527,2.81892,0.023015,2.285027519,0.664865827,0.803007855,0.01875664,0.006160649,0.691219444,HIGH,HIGH,HIGHHIGH,1,1
528,2.91091,0.023368,2.285027519,0.664865827,0.941366598,0.01875664,0.006160649,0.748518603,HIGH,HIGH,HIGHHIGH,1,1
529,2.74798,0.02329,2.285027519,0.664865827,0.696309635,0.01875664,0.006160649,0.735857599,HIGH,HIGH,HIGHHIGH,1,1
530,2.63826,0.016381,2.285027519,0.664865827,0.531283858,0.01875664,0.006160649,-0.385615177,HIGH,LOW,HIGHLOW,2,4
531,2.65768,0.008742,2.285027519,0.664865827,0.560492759,0.01875664,0.006160649,-1.625581964,HIGH,LOW,HIGHLOW,2,4
532,2.31586,0.007669,2.285027519,0.664865827,0.04637399,0.01875664,0.006160649,-1.799751929,HIGH,LOW,HIGHLOW,2,4
533,2.18659,0.012457,2.285027519,0.664865827,-0.148056216,0.01875664,0.006160649,-1.022561069,LOW,LOW,LOWLOW,4,3
534,2.50195,0.00858,2.285027519,0.664865827,0.326265049,0.01875664,0.006160649,-1.651877895,HIGH,LOW,HIGHLOW,2,4
535,2.2711,0.008822,2.285027519,0.664865827,-0.020947864,0.01875664,0.006160649,-1.612596319,LOW,LOW,LOWLOW,4,3
536,2.06453,0.008213,2.285027519,0.664865827,-0.33164213,0.01875664,0.006160649,-1.711449542,LOW,LOW,LOWLOW,4,3
537,3.10223,0.005442,2.285027519,0.664865827,1.229123905,0.01875664,0.006160649,-2.161239825,HIGH,LOW,HIGHLOW,2,4
538,2.61733,0.007118,2.285027519,0.664865827,0.499803822,0.01875664,0.006160649,-1.88919056,HIGH,LOW,HIGHLOW,2,4
539,3.40599,0.01415,2.285027519,0.664865827,1.685998041,0.01875664,0.006160649,-0.747752355,HIGH,LOW,HIGHLOW,2,4
540,3.35122,0.022089,2.285027519,0.664865827,1.603620518,0.01875664,0.006160649,0.540910602,HIGH,HIGH,HIGHHIGH,1,1
541,2.45683,0.010532,2.285027519,0.664865827,0.258401732,0.01875664,0.006160649,-1.335028155,HIGH,LOW,HIGHLOW,2,4
542,3.41569,0.012261,2.285027519,0.664865827,1.700587451,0.01875664,0.006160649,-1.0543759,HIGH,LOW,HIGHLOW,2,4
543,0.768031,0.028919,2.285027519,0.664865827,-2.28165813,0.01875664,0.006160649,1.649560053,LOW,HIGH,LOWHIGH,3,2
544,3.52033,0.012548,2.285027519,0.664865827,1.857972589,0.01875664,0.006160649,-1.007789898,HIGH,LOW,HIGHLOW,2,4
545,2.71368,0.005979,2.285027519,0.664865827,0.644720279,0.01875664,0.006160649,-2.074073682,HIGH,LOW,HIGHLOW,2,4
546,3.41069,0.02249,2.285027519,0.664865827,1.693067137,0.01875664,0.006160649,0.606001148,HIGH,HIGH,HIGHHIGH,1,1
547,3.05752,0.005618,2.285027519,0.664865827,1.161877255,0.01875664,0.006160649,-2.132671405,HIGH,LOW,HIGHLOW,2,4
548,3.05752,0.013385,2.285027519,0.664865827,1.161877255,0.01875664,0.006160649,-0.871927586,HIGH,LOW,HIGHLOW,2,4
549,2.99019,0.023183,2.285027519,0.664865827,1.060608702,0.01875664,0.006160649,0.718489299,HIGH,HIGH,HIGHHIGH,1,1
550,2.9741,0.021491,2.285027519,0.664865827,1.03640833,0.01875664,0.006160649,0.443842905,HIGH,HIGH,HIGHHIGH,1,1
551,3.0081,0.021965,2.285027519,0.664865827,1.087546468,0.01875664,0.006160649,0.520782852,HIGH,HIGH,HIGHHIGH,1,1
552,2.55151,0.005442,2.285027519,0.664865827,0.400806404,0.01875664,0.006160649,-2.161239825,HIGH,LOW,HIGHLOW,2,4
553,1.13348,0.02212,2.285027519,0.664865827,-1.73199986,0.01875664,0.006160649,0.545942539,LOW,HIGH,LOWHIGH,3,2
554,2.87271,0.007052,2.285027519,0.664865827,0.883911397,0.01875664,0.006160649,-1.899903717,HIGH,LOW,HIGHLOW,2,4
555,1.24666,0.019894,2.285027519,0.664865827,-1.561770025,0.01875664,0.006160649,0.184616964,LOW,HIGH,LOWHIGH,3,2
556,2.52063,0.007414,2.285027519,0.664865827,0.354360943,0.01875664,0.006160649,-1.841143673,HIGH,LOW,HIGHLOW,2,4
557,3.38456,0.022645,2.285027519,0.664865827,1.653765974,0.01875664,0.006160649,0.631160835,HIGH,HIGH,HIGHHIGH,1,1
558,2.66232,0.018185,2.285027519,0.664865827,0.56747161,0.01875664,0.006160649,-0.092788879,HIGH,LOW,HIGHLOW,2,4
559,1.42058,0.023445,2.285027519,0.664865827,-1.300183412,0.01875664,0.006160649,0.761017287,LOW,HIGH,LOWHIGH,3,2
560,3.16948,0.022106,2.285027519,0.664865827,1.330272133,0.01875664,0.006160649,0.543670052,HIGH,HIGH,HIGHHIGH,1,1
561,2.95496,0.022078,2.285027519,0.664865827,1.007620567,0.01875664,0.006160649,0.539125076,HIGH,HIGH,HIGHHIGH,1,1
562,2.88116,0.022047,2.285027519,0.664865827,0.896620728,0.01875664,0.006160649,0.534093138,HIGH,HIGH,HIGHHIGH,1,1
563,2.9131,0.021687,2.285027519,0.664865827,0.944660496,0.01875664,0.006160649,0.475657735,HIGH,HIGH,HIGHHIGH,1,1
564,2.95585,0.021316,2.285027519,0.664865827,1.008959183,0.01875664,0.006160649,0.415436806,HIGH,HIGH,HIGHHIGH,1,1
565,1.11527,0.019721,2.285027519,0.664865827,-1.759388845,0.01875664,0.006160649,0.156535507,LOW,HIGH,LOWHIGH,3,2
566,3.28094,0.022076,2.285027519,0.664865827,1.49791498,0.01875664,0.006160649,0.538800435,HIGH,HIGH,HIGHHIGH,1,1
567,2.47962,0.01614,2.285027519,0.664865827,0.292679325,0.01875664,0.006160649,-0.424734432,HIGH,LOW,HIGHLOW,2,4
568,2.82977,0.021416,2.285027519,0.664865827,0.819326937,0.01875664,0.006160649,0.431668862,HIGH,HIGH,HIGHHIGH,1,1
569,2.76093,0.021637,2.285027519,0.664865827,0.71578725,0.01875664,0.006160649,0.467541707,HIGH,HIGH,HIGHHIGH,1,1
570,2.67036,0.022106,2.285027519,0.664865827,0.579564276,0.01875664,0.006160649,0.543670052,HIGH,HIGH,HIGHHIGH,1,1
571,2.84631,0.021725,2.285027519,0.664865827,0.844204137,0.01875664,0.006160649,0.481825917,HIGH,HIGH,HIGHHIGH,1,1
572,3.06442,0.023877,2.285027519,0.664865827,1.172255288,0.01875664,0.006160649,0.83113977,HIGH,HIGH,HIGHHIGH,1,1
573,2.61483,0.006874,2.285027519,0.664865827,0.496043665,0.01875664,0.006160649,-1.928796777,HIGH,LOW,HIGHLOW,2,4
574,2.70113,0.022266,2.285027519,0.664865827,0.62584429,0.01875664,0.006160649,0.569641342,HIGH,HIGH,HIGHHIGH,1,1
575,2.99113,0.021886,2.285027519,0.664865827,1.062022521,0.01875664,0.006160649,0.507959527,HIGH,HIGH,HIGHHIGH,1,1
576,2.86461,0.022005,2.285027519,0.664865827,0.871728487,0.01875664,0.006160649,0.527275675,HIGH,HIGH,HIGHHIGH,1,1
577,3.02743,0.021871,2.285027519,0.664865827,1.116620003,0.01875664,0.006160649,0.505524719,HIGH,HIGH,HIGHHIGH,1,1
578,2.75443,0.021915,2.285027519,0.664865827,0.706010841,0.01875664,0.006160649,0.512666824,HIGH,HIGH,HIGHHIGH,1,1
579,2.57826,0.011029,2.285027519,0.664865827,0.441040086,0.01875664,0.006160649,-1.254354834,HIGH,LOW,HIGHLOW,2,4
580,2.83474,0.022369,2.285027519,0.664865827,0.82680213,0.01875664,0.006160649,0.58636036,HIGH,HIGH,HIGHHIGH,1,1
581,3.12942,0.021623,2.285027519,0.664865827,1.270019375,0.01875664,0.006160649,0.465269219,HIGH,HIGH,HIGHHIGH,1,1
582,3.22059,0.022003,2.285027519,0.664865827,1.407144786,0.01875664,0.006160649,0.526951033,HIGH,HIGH,HIGHHIGH,1,1
583,1.08316,0.022544,2.285027519,0.664865827,-1.807684303,0.01875664,0.006160649,0.614766459,LOW,HIGH,LOWHIGH,3,2
584,2.49425,0.013772,2.285027519,0.664865827,0.314683765,0.01875664,0.006160649,-0.809109528,HIGH,LOW,HIGHLOW,2,4
585,2.83329,0.022018,2.285027519,0.664865827,0.824621238,0.01875664,0.006160649,0.529385842,HIGH,HIGH,HIGHHIGH,1,1
586,2.74869,0.021681,2.285027519,0.664865827,0.69737752,0.01875664,0.006160649,0.474683812,HIGH,HIGH,HIGHHIGH,1,1
587,1.26986,0.021703,2.285027519,0.664865827,-1.526875767,0.01875664,0.006160649,0.478254864,LOW,HIGH,LOWHIGH,3,2
588,1.1309,0.022011,2.285027519,0.664865827,-1.735880342,0.01875664,0.006160649,0.528249598,LOW,HIGH,LOWHIGH,3,2
589,2.64351,0.021345,2.285027519,0.664865827,0.539180188,0.01875664,0.006160649,0.420144102,HIGH,HIGH,HIGHHIGH,1,1
590,2.84205,0.022076,2.285027519,0.664865827,0.837796829,0.01875664,0.006160649,0.538800435,HIGH,HIGH,HIGHHIGH,1,1
591,3.3503,0.021808,2.285027519,0.664865827,1.60223678,0.01875664,0.006160649,0.495298523,HIGH,HIGH,HIGHHIGH,1,1
592,2.83921,0.023142,2.285027519,0.664865827,0.833525291,0.01875664,0.006160649,0.711834156,HIGH,HIGH,HIGHHIGH,1,1
593,2.77653,0.02163,2.285027519,0.664865827,0.73925063,0.01875664,0.006160649,0.466405463,HIGH,HIGH,HIGHHIGH,1,1
594,2.87747,0.022003,2.285027519,0.664865827,0.891070736,0.01875664,0.006160649,0.526951033,HIGH,HIGH,HIGHHIGH,1,1
595,2.92051,0.021918,2.285027519,0.664865827,0.955805602,0.01875664,0.006160649,0.513153786,HIGH,HIGH,HIGHHIGH,1,1
596,2.99532,0.022442,2.285027519,0.664865827,1.068324544,0.01875664,0.006160649,0.598209761,HIGH,HIGH,HIGHHIGH,1,1
597,2.80999,0.021515,2.285027519,0.664865827,0.789576574,0.01875664,0.006160649,0.447738598,HIGH,HIGH,HIGHHIGH,1,1
598,2.63501,0.022603,2.285027519,0.664865827,0.526395654,0.01875664,0.006160649,0.624343372,HIGH,HIGH,HIGHHIGH,1,1
599,2.9961,0.013565,2.285027519,0.664865827,1.069497714,0.01875664,0.006160649,-0.842709884,HIGH,LOW,HIGHLOW,2,4
600,2.94984,0.022893,2.285027519,0.664865827,0.999919765,0.01875664,0.006160649,0.671416335,HIGH,HIGH,HIGHHIGH,1,1
601,2.64925,0.020789,2.285027519,0.664865827,0.547813509,0.01875664,0.006160649,0.329893869,HIGH,HIGH,HIGHHIGH,1,1
602,2.67679,0.021769,2.285027519,0.664865827,0.5892354,0.01875664,0.006160649,0.488968022,HIGH,HIGH,HIGHHIGH,1,1
603,2.79755,0.022764,2.285027519,0.664865827,0.770866032,0.01875664,0.006160649,0.650476983,HIGH,HIGH,HIGHHIGH,1,1
604,2.3286,0.021829,2.285027519,0.664865827,0.065535751,0.01875664,0.006160649,0.498707255,HIGH,HIGH,HIGHHIGH,1,1
605,2.75717,0.021776,2.285027519,0.664865827,0.710131973,0.01875664,0.006160649,0.490104265,HIGH,HIGH,HIGHHIGH,1,1
606,2.86424,0.021974,2.285027519,0.664865827,0.871171984,0.01875664,0.006160649,0.522243737,HIGH,HIGH,HIGHHIGH,1,1
607,2.78545,0.024851,2.285027519,0.664865827,0.752666871,0.01875664,0.006160649,0.989239999,HIGH,HIGH,HIGHHIGH,1,1
608,2.79986,0.022486,2.285027519,0.664865827,0.774340417,0.01875664,0.006160649,0.605351866,HIGH,HIGH,HIGHHIGH,1,1
609,2.35029,0.007027,2.285027519,0.664865827,0.098158875,0.01875664,0.006160649,-1.903961731,HIGH,LOW,HIGHLOW,2,4
610,3.18855,0.023669,2.285027519,0.664865827,1.358954612,0.01875664,0.006160649,0.797377093,HIGH,HIGH,HIGHHIGH,1,1
611,0.662943,0.039357,2.285027519,0.664865827,-2.439717088,0.01875664,0.006160649,3.343862099,LOW,HIGH,LOWHIGH,3,2
612,2.83528,0.022018,2.285027519,0.664865827,0.827614324,0.01875664,0.006160649,0.529385842,HIGH,HIGH,HIGHHIGH,1,1
613,2.68519,0.021915,2.285027519,0.664865827,0.601869528,0.01875664,0.006160649,0.512666824,HIGH,HIGH,HIGHHIGH,1,1
614,2.75448,0.021874,2.285027519,0.664865827,0.706086044,0.01875664,0.006160649,0.506011681,HIGH,HIGH,HIGHHIGH,1,1
615,2.84055,0.022076,2.285027519,0.664865827,0.835540735,0.01875664,0.006160649,0.538800435,HIGH,HIGH,HIGHHIGH,1,1
616,3.11832,0.017401,2.285027519,0.664865827,1.253324277,0.01875664,0.006160649,-0.220048201,HIGH,LOW,HIGHLOW,2,4
617,2.69269,0.023013,2.285027519,0.664865827,0.61315,0.01875664,0.006160649,0.690894803,HIGH,HIGH,HIGHHIGH,1,1
618,1.04841,0.021579,2.285027519,0.664865827,-1.859950488,0.01875664,0.006160649,0.458127114,LOW,HIGH,LOWHIGH,3,2
619,3.0502,0.023082,2.285027519,0.664865827,1.150867515,0.01875664,0.006160649,0.702094922,HIGH,HIGH,HIGHHIGH,1,1
620,2.59633,0.021516,2.285027519,0.664865827,0.468218502,0.01875664,0.006160649,0.447900919,HIGH,HIGH,HIGHHIGH,1,1
621,2.8454,0.022568,2.285027519,0.664865827,0.84283544,0.01875664,0.006160649,0.618662152,HIGH,HIGH,HIGHHIGH,1,1
622,2.79086,0.02133,2.285027519,0.664865827,0.760803851,0.01875664,0.006160649,0.417709294,HIGH,HIGH,HIGHHIGH,1,1
623,2.78115,0.023204,2.285027519,0.664865827,0.746199401,0.01875664,0.006160649,0.721898031,HIGH,HIGH,HIGHHIGH,1,1
624,2.56378,0.024352,2.285027519,0.664865827,0.419261256,0.01875664,0.006160649,0.908242038,HIGH,HIGH,HIGHHIGH,1,1
625,2.88168,0.023324,2.285027519,0.664865827,0.897402841,0.01875664,0.006160649,0.741376498,HIGH,HIGH,HIGHHIGH,1,1
626,3.01466,0.020249,2.285027519,0.664865827,1.09741312,0.01875664,0.006160649,0.242240764,HIGH,HIGH,HIGHHIGH,1,1
627,2.95498,0.021355,2.285027519,0.664865827,1.007650649,0.01875664,0.006160649,0.421767308,HIGH,HIGH,HIGHHIGH,1,1
628,2.43678,0.011192,2.285027519,0.664865827,0.228245272,0.01875664,0.006160649,-1.227896582,HIGH,LOW,HIGHLOW,2,4
629,2.63334,0.012846,2.285027519,0.664865827,0.523883869,0.01875664,0.006160649,-0.95941837,HIGH,LOW,HIGHLOW,2,4
630,2.71981,0.006794,2.285027519,0.664865827,0.653940185,0.01875664,0.006160649,-1.941782422,HIGH,LOW,HIGHLOW,2,4
631,2.72188,0.00624,2.285027519,0.664865827,0.657053595,0.01875664,0.006160649,-2.031708015,HIGH,LOW,HIGHLOW,2,4
632,3.70126,0.022758,2.285027519,0.664865827,2.130102683,0.01875664,0.006160649,0.649503059,HIGH,HIGH,HIGHHIGH,1,1
633,3.17442,0.022173,2.285027519,0.664865827,1.337702204,0.01875664,0.006160649,0.554545529,HIGH,HIGH,HIGHHIGH,1,1
634,3.06441,0.021167,2.285027519,0.664865827,1.172240248,0.01875664,0.006160649,0.391251042,HIGH,HIGH,HIGHHIGH,1,1
635,3.22639,0.023587,2.285027519,0.664865827,1.415868351,0.01875664,0.006160649,0.784066807,HIGH,HIGH,HIGHHIGH,1,1
636,0.660253,0.022165,2.285027519,0.664865827,-2.443763017,0.01875664,0.006160649,0.553246965,LOW,HIGH,LOWHIGH,3,2
637,2.96152,0.023155,2.285027519,0.664865827,1.01748722,0.01875664,0.006160649,0.713944323,HIGH,HIGH,HIGHHIGH,1,1
638,1.26715,0.022544,2.285027519,0.664865827,-1.530951777,0.01875664,0.006160649,0.614766459,LOW,HIGH,LOWHIGH,3,2
639,2.71658,0.022096,2.285027519,0.664865827,0.649082062,0.01875664,0.006160649,0.542046846,HIGH,HIGH,HIGHHIGH,1,1
640,0.682163,0.023748,2.285027519,0.664865827,-2.410809,0.01875664,0.006160649,0.810200417,LOW,HIGH,LOWHIGH,3,2
641,0.674777,0.02382,2.285027519,0.664865827,-2.421918008,0.01875664,0.006160649,0.821887498,LOW,HIGH,LOWHIGH,3,2
642,3.10356,0.022913,2.285027519,0.664865827,1.231124309,0.01875664,0.006160649,0.674662747,HIGH,HIGH,HIGHHIGH,1,1
643,2.76878,0.022859,2.285027519,0.664865827,0.727594143,0.01875664,0.006160649,0.665897436,HIGH,HIGH,HIGHHIGH,1,1
644,2.46311,0.022933,2.285027519,0.664865827,0.267847247,0.01875664,0.006160649,0.677909158,HIGH,HIGH,HIGHHIGH,1,1
645,2.88147,0.022559,2.285027519,0.664865827,0.897086987,0.01875664,0.006160649,0.617201267,HIGH,HIGH,HIGHHIGH,1,1
646,2.9382,0.021721,2.285027519,0.664865827,0.982412474,0.01875664,0.006160649,0.481176634,HIGH,HIGH,HIGHHIGH,1,1
647,3.28218,0.023667,2.285027519,0.664865827,1.499780018,0.01875664,0.006160649,0.797052452,HIGH,HIGH,HIGHHIGH,1,1
648,2.59325,0.021564,2.285027519,0.664865827,0.463585988,0.01875664,0.006160649,0.455692306,HIGH,HIGH,HIGHHIGH,1,1
649,2.96034,0.024816,2.285027519,0.664865827,1.015712425,0.01875664,0.006160649,0.98355878,HIGH,HIGH,HIGHHIGH,1,1
650,3.05786,0.022295,2.285027519,0.664865827,1.162388636,0.01875664,0.006160649,0.574348638,HIGH,HIGH,HIGHHIGH,1,1
651,1.22029,0.022496,2.285027519,0.664865827,-1.601432163,0.01875664,0.006160649,0.606975071,LOW,HIGH,LOWHIGH,3,2
652,2.52681,0.019919,2.285027519,0.664865827,0.363656052,0.01875664,0.006160649,0.188674978,HIGH,HIGH,HIGHHIGH,1,1
653,2.93237,0.021374,2.285027519,0.664865827,0.973643787,0.01875664,0.006160649,0.424851399,HIGH,HIGH,HIGHHIGH,1,1
654,2.7361,0.021228,2.285027519,0.664865827,0.678441369,0.01875664,0.006160649,0.401152596,HIGH,HIGH,HIGHHIGH,1,1
655,2.56256,0.018983,2.285027519,0.664865827,0.417426299,0.01875664,0.006160649,0.036742931,HIGH,HIGH,HIGHHIGH,1,1
656,2.19536,0.022691,2.285027519,0.664865827,-0.134865585,0.01875664,0.006160649,0.638627581,LOW,HIGH,LOWHIGH,3,2
657,2.57512,0.0225,2.285027519,0.664865827,0.436317329,0.01875664,0.006160649,0.607624354,HIGH,HIGH,HIGHHIGH,1,1
658,1.10556,0.020306,2.285027519,0.664865827,-1.773993295,0.01875664,0.006160649,0.251493037,LOW,HIGH,LOWHIGH,3,2
659,1.86868,0.02254,2.285027519,0.664865827,-0.626212842,0.01875664,0.006160649,0.614117176,LOW,HIGH,LOWHIGH,3,2
660,2.79237,0.022811,2.285027519,0.664865827,0.763074986,0.01875664,0.006160649,0.658106049,HIGH,HIGH,HIGHHIGH,1,1
661,2.95608,0.021341,2.285027519,0.664865827,1.009305118,0.01875664,0.006160649,0.41949482,HIGH,HIGH,HIGHHIGH,1,1
662,2.68733,0.021433,2.285027519,0.664865827,0.605088223,0.01875664,0.006160649,0.434428312,HIGH,HIGH,HIGHHIGH,1,1
663,0.96568,0.017158,2.285027519,0.664865827,-1.984381609,0.01875664,0.006160649,-0.259492098,LOW,LOW,LOWLOW,4,3
664,1.08675,0.021228,2.285027519,0.664865827,-1.802284718,0.01875664,0.006160649,0.401152596,LOW,HIGH,LOWHIGH,3,2
665,2.14694,0.021696,2.285027519,0.664865827,-0.207692309,0.01875664,0.006160649,0.47711862,LOW,HIGH,LOWHIGH,3,2
666,2.67932,0.021506,2.285027519,0.664865827,0.593040679,0.01875664,0.006160649,0.446277713,HIGH,HIGH,HIGHHIGH,1,1
667,2.25958,0.020865,2.285027519,0.664865827,-0.038274668,0.01875664,0.006160649,0.342230232,LOW,HIGH,LOWHIGH,3,2
668,1.1239,0.020064,2.285027519,0.664865827,-1.746408782,0.01875664,0.006160649,0.21221146,LOW,HIGH,LOWHIGH,3,2
669,2.24923,0.021272,2.285027519,0.664865827,-0.053841718,0.01875664,0.006160649,0.408294701,LOW,HIGH,LOWHIGH,3,2
670,1.01546,0.021184,2.285027519,0.664865827,-1.909509359,0.01875664,0.006160649,0.394010492,LOW,HIGH,LOWHIGH,3,2
671,2.84245,0.02127,2.285027519,0.664865827,0.838398454,0.01875664,0.006160649,0.40797006,HIGH,HIGH,HIGHHIGH,1,1
672,2.56248,0.007532,2.285027519,0.664865827,0.417305974,0.01875664,0.006160649,-1.821989846,HIGH,LOW,HIGHLOW,2,4
673,2.60636,0.007808,2.285027519,0.664865827,0.483304253,0.01875664,0.006160649,-1.777189371,HIGH,LOW,HIGHLOW,2,4
674,2.6209,0.006357,2.285027519,0.664865827,0.505173327,0.01875664,0.006160649,-2.012716509,HIGH,LOW,HIGHLOW,2,4
675,2.16775,0.01941,2.285027519,0.664865827,-0.176392761,0.01875664,0.006160649,0.106053811,LOW,HIGH,LOWHIGH,3,2
676,2.46702,0.00901,2.285027519,0.664865827,0.273728133,0.01875664,0.006160649,-1.582080053,HIGH,LOW,HIGHLOW,2,4
677,3.19369,0.00886,2.285027519,0.664865827,1.366685495,0.01875664,0.006160649,-1.606428137,HIGH,LOW,HIGHLOW,2,4
678,2.27866,0.009416,2.285027519,0.664865827,-0.009577148,0.01875664,0.006160649,-1.516177904,LOW,LOW,LOWLOW,4,3
679,2.64598,0.015313,2.285027519,0.664865827,0.542895223,0.01875664,0.006160649,-0.558973539,HIGH,LOW,HIGHLOW,2,4
680,2.56812,0.005845,2.285027519,0.664865827,0.425788889,0.01875664,0.006160649,-2.095824637,HIGH,LOW,HIGHLOW,2,4
681,2.55767,0.010371,2.285027519,0.664865827,0.410071432,0.01875664,0.006160649,-1.361161765,HIGH,LOW,HIGHLOW,2,4
682,2.67411,0.005442,2.285027519,0.664865827,0.585204512,0.01875664,0.006160649,-2.161239825,HIGH,LOW,HIGHLOW,2,4
683,2.85236,0.016219,2.285027519,0.664865827,0.853303717,0.01875664,0.006160649,-0.411911108,HIGH,LOW,HIGHLOW,2,4
