LID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,ERI,AVERAGE,S,Z-score
100,7490000,290000,110000,160000,950000,0,0.832222222,0.032222222,0.012222222,0.017777778,0.105555556,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.02167407,0.018616516,0.0071094,0.430072014
101,3830000,850000,3710000,480000,130000,0,0.425555556,0.094444444,0.412222222,0.053333333,0.014444444,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.017804183,0.018616516,0.0071094,-0.114261821
102,6700000,70000,1530000,380000,320000,0,0.744444444,0.007777778,0.17,0.042222222,0.035555556,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021708811,0.018616516,0.0071094,0.434958643
103,7580000,0,0,0,1420000,0,0.842222222,0,0,0,0.157777778,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021375778,0.018616516,0.0071094,0.388114606
104,7710000,0,0,0,1290000,0,0.856666667,0,0,0,0.143333333,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021586717,0.018616516,0.0071094,0.417785042
105,7760000,0,0,0,1240000,0,0.862222222,0,0,0,0.137777778,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021667847,0.018616516,0.0071094,0.429196694
106,6740000,0,0,130000,2130000,0,0.748888889,0,0,0.014444444,0.236666667,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.020444069,0.018616516,0.0071094,0.257061494
107,8080000,0,0,0,920000,0,0.897777778,0,0,0,0.102222222,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022187081,0.018616516,0.0071094,0.502231548
108,3600000,5350000,0,0,50000,0,0.4,0.594444444,0,0,0.005555556,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.012619002,0.018616516,0.0071094,-0.843603391
109,100000,5790000,90000,0,0,0,0.016722408,0.968227425,0.015050167,0,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.005623303,0.018616516,0.0071094,-1.827610331
