LID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,ERI,AVERAGE,S,Z-score
10515,7350000,0,0,0,1650000,0,0.816666667,0,0,0,0.183333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021478402,0.019501207,0.007690418,0.257098524
10516,7800000,0,0,0,1200000,0,0.866666667,0,0,0,0.133333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02225059,0.019501207,0.007690418,0.357507636
10517,7070000,0,0,30000,1900000,0,0.785555556,0,0,0.003333333,0.211111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021143198,0.019501207,0.007690418,0.213511294
10518,7740000,0,0,0,1260000,0,0.86,0,0,0,0.14,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022147632,0.019501207,0.007690418,0.344119807
10519,7860000,0,130000,0,1010000,0,0.873333333,0,0.014444444,0,0.112222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022451733,0.019501207,0.007690418,0.383662653
10520,7290000,0,0,0,1710000,0,0.81,0,0,0,0.19,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021375444,0.019501207,0.007690418,0.243710694
10521,7720000,0,0,0,1280000,0,0.857777778,0,0,0,0.142222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022113312,0.019501207,0.007690418,0.33965711
10522,6140000,0,0,0,2860000,0,0.682222222,0,0,0,0.317777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019402075,0.019501207,0.007690418,-0.012890327
10523,7600000,0,0,20000,1380000,0,0.844444444,0,0,0.002222222,0.153333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022004241,0.019501207,0.007690418,0.325474395
10524,7980000,0,0,0,1020000,0,0.886666667,0,0,0,0.113333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022559465,0.019501207,0.007690418,0.397671255
10525,7650000,0,0,0,1350000,0,0.85,0,0,0,0.15,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021993194,0.019501207,0.007690418,0.324037932
10526,820000,0,20000,7900000,260000,0,0.091111111,0,0.002222222,0.877777778,0.028888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.048542119,0.019501207,0.007690418,3.776246453
10527,7770000,190000,200000,0,840000,0,0.863333333,0.021111111,0.022222222,0,0.093333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.0222713,0.019501207,0.007690418,0.360200598
10528,7990000,0,0,0,1010000,0,0.887777778,0,0,0,0.112222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022576625,0.019501207,0.007690418,0.399902603
10529,7290000,180000,220000,120000,1190000,0,0.81,0.02,0.024444444,0.013333333,0.132222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022047961,0.019501207,0.007690418,0.331159392
10530,7470000,0,80000,970000,480000,0,0.83,0,0.008888889,0.107777778,0.053333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02644174,0.019501207,0.007690418,0.902491049
10531,4850000,0,0,0,4150000,0,0.538888889,0,0,0,0.461111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.01718847,0.019501207,0.007690418,-0.300729705
10532,7560000,0,0,0,1440000,0,0.84,0,0,0,0.16,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021838757,0.019501207,0.007690418,0.303956188
10533,1540000,1270000,6190000,0,0,0,0.171111111,0.141111111,0.687777778,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.015656541,0.019501207,0.007690418,-0.499929422
10534,3210000,0,3860000,1700000,230000,0,0.356666667,0,0.428888889,0.188888889,0.025555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.025521451,0.019501207,0.007690418,0.782824074
10535,7310000,520000,480000,0,690000,0,0.812222222,0.057777778,0.053333333,0,0.076666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021556451,0.019501207,0.007690418,0.267247388
10536,7000000,0,1050000,0,950000,0,0.777777778,0,0.116666667,0,0.105555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02167084,0.019501207,0.007690418,0.282121612
10537,4380000,600000,4020000,0,0,0,0.486666667,0.066666667,0.446666667,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019169081,0.019501207,0.007690418,-0.043186992
10538,4170000,1260000,3570000,0,0,0,0.463333333,0.14,0.396666667,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018194908,0.019501207,0.007690418,-0.169860608
10539,3710000,280000,4570000,170000,270000,0,0.412222222,0.031111111,0.507777778,0.018888889,0.03,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019390784,0.019501207,0.007690418,-0.014358518
10540,60000,0,8940000,0,0,0,0.006666667,0,0.993333333,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.015721025,0.019501207,0.007690418,-0.491544442
10541,270000,8510000,220000,0,0,0,0.03,0.945555556,0.024444444,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.00596318,0.019501207,0.007690418,-1.760376067
10542,150000,7920000,930000,0,0,0,0.016666667,0.88,0.103333333,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.006538395,0.019501207,0.007690418,-1.685579738
10543,6060000,1940000,990000,10000,0,0,0.673333333,0.215555556,0.11,0.001111111,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019255686,0.019501207,0.007690418,-0.031925575
10544,3290000,5300000,70000,100000,0,0,0.375570776,0.605022831,0.007990868,0.011415525,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.012957864,0.019501207,0.007690418,-0.850843658
10545,3620000,990000,4390000,0,0,0,0.402222222,0.11,0.487777778,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.01798251,0.019501207,0.007690418,-0.197479134
10546,6250000,250000,380000,1960000,160000,0,0.694444444,0.027777778,0.042222222,0.217777778,0.017777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.029264909,0.019501207,0.007690418,1.269593222
10547,8990000,0,10000,0,0,0,0.998888889,0,0.001111111,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.024300151,0.019501207,0.007690418,0.624016052
10548,3860000,5070000,0,70000,0,0,0.428888889,0.563333333,0,0.007777778,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.013724183,0.019501207,0.007690418,-0.751197703
10549,2870000,5560000,460000,110000,0,0,0.318888889,0.617777778,0.051111111,0.012222222,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.012363095,0.019501207,0.007690418,-0.928182632
10550,1300000,7700000,0,0,0,0,0.144444444,0.855555556,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.007900685,0.019501207,0.007690418,-1.508438511
10551,4100000,0,0,10000,4890000,0,0.455555556,0,0,0.001111111,0.543333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.015949912,0.019501207,0.007690418,-0.461781818
10552,2020000,6930000,20000,30000,0,0,0.224444444,0.77,0.002222222,0.003333333,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009616167,0.019501207,0.007690418,-1.285371039
10553,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
10554,3960000,2840000,180000,2020000,0,0,0.44,0.315555556,0.02,0.224444444,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.024399768,0.019501207,0.007690418,0.636969445
10555,2200000,6630000,0,170000,0,0,0.244444444,0.736666667,0,0.018888889,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.010712377,0.019501207,0.007690418,-1.142828714
10556,50000,4890000,4050000,0,0,10000,0.005555556,0.543333333,0.45,0,0,0.001111111,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011823916,0.019501207,0.007690418,-0.998293129
10557,0,8990000,0,10000,0,0,0,0.998888889,0,0.001111111,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005182895,0.019501207,0.007690418,-1.861838048
10558,980000,7770000,0,250000,0,0,0.108888889,0.863333333,0,0.027777778,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.008533085,0.019501207,0.007690418,-1.426206305
10559,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
10560,2220000,6590000,0,160000,30000,0,0.246666667,0.732222222,0,0.017777778,0.003333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.010714877,0.019501207,0.007690418,-1.142503634
10561,1600000,6390000,180000,140000,0,0,0.19253911,0.768953069,0.02166065,0.016847172,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009848409,0.019501207,0.007690418,-1.255172159
10562,1100000,6910000,0,990000,0,0,0.122222222,0.767777778,0,0.11,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.012679245,0.019501207,0.007690418,-0.88707303
10563,2770000,5830000,0,60000,340000,0,0.307777778,0.647777778,0,0.006666667,0.037777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011489892,0.019501207,0.007690418,-1.041726921
10564,1410000,7550000,0,40000,0,0,0.156666667,0.838888889,0,0.004444444,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.008345394,0.019501207,0.007690418,-1.450612132
10565,20000,6200000,0,2780000,0,0,0.002222222,0.688888889,0,0.308888889,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019788357,0.019501207,0.007690418,0.037338675
10566,8180000,630000,0,100000,90000,0,0.908888889,0.07,0,0.011111111,0.01,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023125389,0.019501207,0.007690418,0.471259457
10567,7570000,1050000,0,0,380000,0,0.841111111,0.116666667,0,0,0.042222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021420087,0.019501207,0.007690418,0.249515711
10568,560000,8440000,0,0,0,0,0.062222222,0.937777778,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.006323709,0.019501207,0.007690418,-1.713495777
10569,8640000,0,0,50000,310000,0,0.96,0,0,0.005555556,0.034444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023934121,0.019501207,0.007690418,0.576420457
10570,7700000,0,0,30000,1270000,0,0.855555556,0,0,0.003333333,0.141111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022224261,0.019501207,0.007690418,0.354084025
10571,8330000,0,0,140000,530000,0,0.925555556,0,0,0.015555556,0.058888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023837974,0.019501207,0.007690418,0.563918275
10572,8040000,220000,0,290000,450000,0,0.893333333,0.024444444,0,0.032222222,0.05,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023975365,0.019501207,0.007690418,0.581783495
10573,8150000,0,0,0,850000,0,0.905555556,0,0,0,0.094444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022851181,0.019501207,0.007690418,0.435603656
10574,8100000,0,0,0,900000,0,0.9,0,0,0,0.1,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022765382,0.019501207,0.007690418,0.424447044
10575,8410000,0,0,320000,270000,0,0.934444444,0,0,0.035555556,0.03,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02484686,0.019501207,0.007690418,0.69510569
10576,6500000,0,0,1530000,970000,0,0.722222222,0,0,0.17,0.107777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.027428495,0.019501207,0.007690418,1.030800727
10577,6160000,0,0,1900000,940000,0,0.684444444,0,0,0.211111111,0.104444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.028636703,0.019501207,0.007690418,1.18790637
10578,6370000,0,210000,60000,2360000,0,0.707777778,0,0.023333333,0.006666667,0.262222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02024589,0.019501207,0.007690418,0.096832584
10579,8760000,170000,0,0,70000,0,0.973333333,0.018888889,0,0,0.007777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023827362,0.019501207,0.007690418,0.562538376
10580,8510000,0,0,220000,270000,0,0.945555556,0,0,0.024444444,0.03,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02453423,0.019501207,0.007690418,0.654453801
10581,7620000,0,0,20000,1360000,0,0.846666667,0,0,0.002222222,0.151111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02203856,0.019501207,0.007690418,0.329936962
10582,8120000,0,450000,320000,110000,0,0.902222222,0,0.05,0.035555556,0.012222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.024689096,0.019501207,0.007690418,0.674591329
10583,7920000,0,0,0,1080000,0,0.88,0,0,0,0.12,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022456507,0.019501207,0.007690418,0.384283425
10584,8420000,0,10000,140000,430000,0,0.935555556,0,0.001111111,0.015555556,0.047777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023999964,0.019501207,0.007690418,0.584982151
10585,8480000,0,30000,140000,350000,0,0.942222222,0,0.003333333,0.015555556,0.038888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.024118027,0.019501207,0.007690418,0.600334113
10586,6880000,0,0,0,2120000,0,0.764444444,0,0,0,0.235555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020671895,0.019501207,0.007690418,0.152226845
10587,8730000,0,0,0,270000,0,0.97,0,0,0,0.03,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023846445,0.019501207,0.007690418,0.565019776
10588,8170000,0,0,0,830000,0,0.907777778,0,0,0,0.092222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.0228855,0.019501207,0.007690418,0.440066222
10589,6840000,2160000,0,0,0,0,0.76,0.24,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019706693,0.019501207,0.007690418,0.026719746
10590,8260000,320000,0,0,420000,0,0.917777778,0.035555556,0,0,0.046666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022907114,0.019501207,0.007690418,0.442876733
10591,7430000,0,0,0,1570000,0,0.825555556,0,0,0,0.174444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02161568,0.019501207,0.007690418,0.27494905
10592,8150000,0,0,0,850000,0,0.905555556,0,0,0,0.094444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022851181,0.019501207,0.007690418,0.435603656
10593,180000,7310000,1480000,0,30000,0,0.02,0.812222222,0.164444444,0,0.003333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.007258466,0.019501207,0.007690418,-1.591947501
10594,6350000,2590000,0,0,60000,0,0.705555556,0.287777778,0,0,0.006666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018687384,0.019501207,0.007690418,-0.105822993
10595,7970000,0,0,0,1030000,0,0.885555556,0,0,0,0.114444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022542306,0.019501207,0.007690418,0.395440037
10596,6930000,1940000,20000,40000,70000,0,0.77,0.215555556,0.002222222,0.004444444,0.007777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020161244,0.019501207,0.007690418,0.085825899
10597,7640000,0,0,0,1360000,0,0.848888889,0,0,0,0.151111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021976035,0.019501207,0.007690418,0.321806714
10598,8230000,0,0,0,770000,0,0.914444444,0,0,0,0.085555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022988459,0.019501207,0.007690418,0.453454182
10599,7880000,860000,50000,30000,180000,0,0.875555556,0.095555556,0.005555556,0.003333333,0.02,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022213935,0.019501207,0.007690418,0.352741315
10600,10000,8990000,0,0,0,0,0.001111111,0.998888889,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005151632,0.019501207,0.007690418,-1.865903237
10601,8120000,0,0,0,880000,0,0.902222222,0,0,0,0.097777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022799702,0.019501207,0.007690418,0.428909741
10602,7980000,0,0,0,1020000,0,0.886666667,0,0,0,0.113333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022559465,0.019501207,0.007690418,0.397671255
10603,7940000,0,0,0,1060000,0,0.882222222,0,0,0,0.117777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022490827,0.019501207,0.007690418,0.388746122
10604,870000,4910000,3220000,0,0,0,0.096666667,0.545555556,0.357777778,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.010752829,0.019501207,0.007690418,-1.137568662
10605,1730000,6990000,0,10000,270000,0,0.192222222,0.776666667,0,0.001111111,0.03,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.00898168,0.019501207,0.007690418,-1.367874622
10606,0,3070000,0,5930000,0,0,0,0.341111111,0,0.658888889,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.036306367,0.019501207,0.007690418,2.185207746
10607,7370000,0,0,800000,830000,0,0.818888889,0,0,0.088888889,0.092222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.025386536,0.019501207,0.007690418,0.765280814
10608,8270000,0,0,50000,680000,0,0.918888889,0,0,0.005555556,0.075555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023299211,0.019501207,0.007690418,0.493861871
10609,8040000,0,0,20000,940000,0,0.893333333,0,0,0.002222222,0.104444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022759269,0.019501207,0.007690418,0.423652159
10610,8060000,0,0,0,940000,0,0.895555556,0,0,0,0.104444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022696743,0.019501207,0.007690418,0.415521781
10611,7980000,0,0,0,1020000,0,0.886666667,0,0,0,0.113333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022559465,0.019501207,0.007690418,0.397671255
10612,8260000,0,0,0,740000,0,0.917777778,0,0,0,0.082222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023039938,0.019501207,0.007690418,0.460148097
10613,8070000,0,0,0,930000,0,0.896666667,0,0,0,0.103333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022713903,0.019501207,0.007690418,0.41775313
10614,6820000,20000,600000,0,1560000,0,0.757777778,0.002222222,0.066666667,0,0.173333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021013794,0.019501207,0.007690418,0.196684639
10615,8300000,0,0,0,700000,0,0.922222222,0,0,0,0.077777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023108577,0.019501207,0.007690418,0.46907336
10616,8110000,0,0,0,890000,0,0.901111111,0,0,0,0.098888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022782542,0.019501207,0.007690418,0.426678393
10617,7150000,0,0,20000,1830000,0,0.794444444,0,0,0.002222222,0.203333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021232053,0.019501207,0.007690418,0.225065283
10618,8170000,0,0,0,830000,0,0.907777778,0,0,0,0.092222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.0228855,0.019501207,0.007690418,0.440066222
10619,7910000,0,0,140000,950000,0,0.878888889,0,0,0.015555556,0.105555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023117265,0.019501207,0.007690418,0.470203078
10620,7450000,0,0,0,1550000,0,0.827777778,0,0,0,0.172222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02165,0.019501207,0.007690418,0.279411747
10621,3720000,980000,4010000,70000,220000,0,0.413333333,0.108888889,0.445555556,0.007777778,0.024444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018210216,0.019501207,0.007690418,-0.167870079
10622,4230000,0,0,0,4770000,0,0.47,0,0,0,0.53,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.016124566,0.019501207,0.007690418,-0.439071218
10623,7490000,0,0,0,1510000,0,0.832222222,0,0,0,0.167777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021718639,0.019501207,0.007690418,0.28833701
10624,8330000,0,0,0,670000,0,0.925555556,0,0,0,0.074444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023160056,0.019501207,0.007690418,0.475767275
10625,7880000,0,0,0,1120000,0,0.875555556,0,0,0,0.124444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022387868,0.019501207,0.007690418,0.375358162
10626,4110000,2590000,1660000,0,640000,0,0.456666667,0.287777778,0.184444444,0,0.071111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.016097344,0.019501207,0.007690418,-0.442610948
10627,8120000,0,0,0,880000,0,0.902222222,0,0,0,0.097777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022799702,0.019501207,0.007690418,0.428909741
10628,7980000,0,0,0,1020000,0,0.886666667,0,0,0,0.113333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022559465,0.019501207,0.007690418,0.397671255
10629,7210000,0,0,0,1790000,0,0.801111111,0,0,0,0.198888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021238166,0.019501207,0.007690418,0.225860168
10630,6720000,120000,1290000,620000,250000,0,0.746666667,0.013333333,0.143333333,0.068888889,0.027777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.024324028,0.019501207,0.007690418,0.627120825
10631,7720000,0,0,0,1280000,0,0.857777778,0,0,0,0.142222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022113312,0.019501207,0.007690418,0.33965711
10632,7700000,0,0,90000,1210000,0,0.855555556,0,0,0.01,0.134444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022514797,0.019501207,0.007690418,0.391862988
10633,7680000,0,0,30000,1290000,0,0.853333333,0,0,0.003333333,0.143333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022189942,0.019501207,0.007690418,0.349621458
10634,8020000,30000,0,0,950000,0,0.891111111,0.003333333,0,0,0.105555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022615652,0.019501207,0.007690418,0.40497736
10635,8260000,0,0,0,740000,0,0.917777778,0,0,0,0.082222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023039938,0.019501207,0.007690418,0.460148097
10636,8000000,0,0,0,1000000,0,0.888888889,0,0,0,0.111111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022593785,0.019501207,0.007690418,0.402133952
10637,7940000,0,0,0,1060000,0,0.882222222,0,0,0,0.117777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022490827,0.019501207,0.007690418,0.388746122
10638,7590000,210000,0,10000,1190000,0,0.843333333,0.023333333,0,0.001111111,0.132222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021851493,0.019501207,0.007690418,0.305612275
10639,7970000,0,0,0,1030000,0,0.885555556,0,0,0,0.114444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022542306,0.019501207,0.007690418,0.395440037
10640,350000,2140000,6490000,10000,10000,0,0.038888889,0.237777778,0.721111111,0.001111111,0.001111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.01352842,0.019501207,0.007690418,-0.776653148
10641,8140000,0,0,0,860000,0,0.904444444,0,0,0,0.095555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022834021,0.019501207,0.007690418,0.433372308
10642,2510000,1770000,4310000,150000,260000,0,0.278888889,0.196666667,0.478888889,0.016666667,0.028888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.01641994,0.019501207,0.007690418,-0.40066316
10643,7300000,0,0,0,1700000,0,0.811111111,0,0,0,0.188888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021392604,0.019501207,0.007690418,0.245942042
10644,1690000,7310000,0,0,0,0,0.187777778,0.812222222,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.008731794,0.019501207,0.007690418,-1.400367786
10645,7420000,0,0,20000,1560000,0,0.824444444,0,0,0.002222222,0.173333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021695366,0.019501207,0.007690418,0.285310776
10646,260000,7830000,660000,170000,80000,0,0.028888889,0.87,0.073333333,0.018888889,0.008888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.007383773,0.019501207,0.007690418,-1.575653587
10647,0,8650000,350000,0,0,0,0,0.961111111,0.038888889,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005539941,0.019501207,0.007690418,-1.81541066
10648,6600000,0,0,0,2400000,0,0.733333333,0,0,0,0.266666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020191423,0.019501207,0.007690418,0.089750133
10649,7630000,0,0,1340000,30000,0,0.847777778,0,0,0.148888889,0.003333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.028447514,0.019501207,0.007690418,1.163305756
10650,8150000,0,0,0,850000,0,0.905555556,0,0,0,0.094444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022851181,0.019501207,0.007690418,0.435603656
