LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
3681,2.29876,0.005944,1.955770553,0.67912856,0.505043474,0.01859694,0.007131405,-1.774256256,HIGH,LOW,HIGHLOW,2,4
3682,2.04864,0.006097,1.955770553,0.67912856,0.136747962,0.01859694,0.007131405,-1.752801859,HIGH,LOW,HIGHLOW,2,4
3683,2.23577,0.006338,1.955770553,0.67912856,0.412292257,0.01859694,0.007131405,-1.719007677,HIGH,LOW,HIGHLOW,2,4
3684,2.02554,0.011401,1.955770553,0.67912856,0.102733784,0.01859694,0.007131405,-1.009049415,HIGH,LOW,HIGHLOW,2,4
3685,2.32264,0.006131,1.955770553,0.67912856,0.540206183,0.01859694,0.007131405,-1.748034215,HIGH,LOW,HIGHLOW,2,4
3686,2.28185,0.005653,1.955770553,0.67912856,0.480143917,0.01859694,0.007131405,-1.815061679,HIGH,LOW,HIGHLOW,2,4
3687,2.25053,0.006133,1.955770553,0.67912856,0.434025992,0.01859694,0.007131405,-1.747753765,HIGH,LOW,HIGHLOW,2,4
3688,2.18122,0.015223,1.955770553,0.67912856,0.331968732,0.01859694,0.007131405,-0.473110154,HIGH,LOW,HIGHLOW,2,4
3689,2.41547,0.005209,1.955770553,0.67912856,0.676896061,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3690,2.25879,0.005209,1.955770553,0.67912856,0.446188638,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3691,2.1831,0.00603,1.955770553,0.67912856,0.334736985,0.01859694,0.007131405,-1.762196922,HIGH,LOW,HIGHLOW,2,4
3692,2.31253,0.00523,1.955770553,0.67912856,0.525319458,0.01859694,0.007131405,-1.874376778,HIGH,LOW,HIGHLOW,2,4
3693,2.26714,0.005784,1.955770553,0.67912856,0.458483806,0.01859694,0.007131405,-1.796692228,HIGH,LOW,HIGHLOW,2,4
3694,2.13472,0.00523,1.955770553,0.67912856,0.263498632,0.01859694,0.007131405,-1.874376778,HIGH,LOW,HIGHLOW,2,4
3695,2.25725,0.005209,1.955770553,0.67912856,0.443921026,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3696,2.18898,0.005353,1.955770553,0.67912856,0.34339514,0.01859694,0.007131405,-1.857129125,HIGH,LOW,HIGHLOW,2,4
3697,2.16789,0.00523,1.955770553,0.67912856,0.312340637,0.01859694,0.007131405,-1.874376778,HIGH,LOW,HIGHLOW,2,4
3698,2.23503,0.006905,1.955770553,0.67912856,0.411202625,0.01859694,0.007131405,-1.639500205,HIGH,LOW,HIGHLOW,2,4
3699,2.29319,0.006402,1.955770553,0.67912856,0.496841786,0.01859694,0.007131405,-1.710033289,HIGH,LOW,HIGHLOW,2,4
3700,2.1953,0.005504,1.955770553,0.67912856,0.352701183,0.01859694,0.007131405,-1.835955177,HIGH,LOW,HIGHLOW,2,4
3701,2.19766,0.005452,1.955770553,0.67912856,0.356176225,0.01859694,0.007131405,-1.843246868,HIGH,LOW,HIGHLOW,2,4
3702,2.22095,0.006235,1.955770553,0.67912856,0.390470174,0.01859694,0.007131405,-1.733450834,HIGH,LOW,HIGHLOW,2,4
3703,2.16293,0.005209,1.955770553,0.67912856,0.305037159,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3704,2.49829,0.016299,1.955770553,0.67912856,0.798846461,0.01859694,0.007131405,-0.322228247,HIGH,LOW,HIGHLOW,2,4
3705,2.28616,0.008721,1.955770553,0.67912856,0.486490285,0.01859694,0.007131405,-1.384851932,HIGH,LOW,HIGHLOW,2,4
3706,2.20285,0.005362,1.955770553,0.67912856,0.363818372,0.01859694,0.007131405,-1.855867101,HIGH,LOW,HIGHLOW,2,4
3707,2.39809,0.014983,1.955770553,0.67912856,0.651304441,0.01859694,0.007131405,-0.50676411,HIGH,LOW,HIGHLOW,2,4
3708,1.69569,0.009214,1.955770553,0.67912856,-0.382962179,0.01859694,0.007131405,-1.315721096,LOW,LOW,LOWLOW,4,3
3709,2.09039,0.021827,1.955770553,0.67912856,0.198223804,0.01859694,0.007131405,0.452934556,HIGH,HIGH,HIGHHIGH,1,1
3710,2.22644,0.010356,1.955770553,0.67912856,0.398554063,0.01859694,0.007131405,-1.155584351,HIGH,LOW,HIGHLOW,2,4
3711,2.36014,0.0159,1.955770553,0.67912856,0.595424005,0.01859694,0.007131405,-0.378177951,HIGH,LOW,HIGHLOW,2,4
3712,2.33626,0.020567,1.955770553,0.67912856,0.560261296,0.01859694,0.007131405,0.276251283,HIGH,HIGH,HIGHHIGH,1,1
3713,2.35865,0.019662,1.955770553,0.67912856,0.593230017,0.01859694,0.007131405,0.149347822,HIGH,HIGH,HIGHHIGH,1,1
3714,1.70808,0.014888,1.955770553,0.67912856,-0.364718211,0.01859694,0.007131405,-0.520085468,LOW,LOW,LOWLOW,4,3
3715,2.10418,0.009607,1.955770553,0.67912856,0.218529238,0.01859694,0.007131405,-1.260612741,HIGH,LOW,HIGHLOW,2,4
3716,2.20654,0.005209,1.955770553,0.67912856,0.369251805,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3717,2.24211,0.006593,1.955770553,0.67912856,0.42162775,0.01859694,0.007131405,-1.683250348,HIGH,LOW,HIGHLOW,2,4
3718,1.72418,0.006936,1.955770553,0.67912856,-0.341011359,0.01859694,0.007131405,-1.635153235,LOW,LOW,LOWLOW,4,3
3719,2.14344,0.005209,1.955770553,0.67912856,0.276338617,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3720,2.20472,0.007464,1.955770553,0.67912856,0.3665719,0.01859694,0.007131405,-1.56111453,HIGH,LOW,HIGHLOW,2,4
3721,2.14019,0.00974,1.955770553,0.67912856,0.271553072,0.01859694,0.007131405,-1.24196284,HIGH,LOW,HIGHLOW,2,4
3722,1.59818,0.01303,1.955770553,0.67912856,-0.526543242,0.01859694,0.007131405,-0.780623183,LOW,LOW,LOWLOW,4,3
3723,2.23558,0.005209,1.955770553,0.67912856,0.412012487,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
3724,2.50884,0.010155,1.955770553,0.67912856,0.814381075,0.01859694,0.007131405,-1.18376954,HIGH,LOW,HIGHLOW,2,4
3725,2.08765,0.0138,1.955770553,0.67912856,0.194189222,0.01859694,0.007131405,-0.672650072,HIGH,LOW,HIGHLOW,2,4
3726,1.67838,0.012909,1.955770553,0.67912856,-0.408450726,0.01859694,0.007131405,-0.797590387,LOW,LOW,LOWLOW,4,3
3727,2.12465,0.021895,1.955770553,0.67912856,0.248670807,0.01859694,0.007131405,0.462469844,HIGH,HIGH,HIGHHIGH,1,1
3728,2.44198,0.021997,1.955770553,0.67912856,0.71593138,0.01859694,0.007131405,0.476772776,HIGH,HIGH,HIGHHIGH,1,1
3729,2.1954,0.022392,1.955770553,0.67912856,0.352848431,0.01859694,0.007131405,0.53216158,HIGH,HIGH,HIGHHIGH,1,1
3730,1.89873,0.013443,1.955770553,0.67912856,-0.083990803,0.01859694,0.007131405,-0.722710333,LOW,LOW,LOWLOW,4,3
3731,1.72736,0.015871,1.955770553,0.67912856,-0.336328888,0.01859694,0.007131405,-0.38224447,LOW,LOW,LOWLOW,4,3
3732,2.09408,0.022219,1.955770553,0.67912856,0.203657238,0.01859694,0.007131405,0.507902686,HIGH,HIGH,HIGHHIGH,1,1
3733,2.19836,0.021426,1.955770553,0.67912856,0.357206958,0.01859694,0.007131405,0.396704404,HIGH,HIGH,HIGHHIGH,1,1
3734,2.32219,0.022405,1.955770553,0.67912856,0.539543569,0.01859694,0.007131405,0.533984502,HIGH,HIGH,HIGHHIGH,1,1
3735,2.14991,0.024098,1.955770553,0.67912856,0.285865532,0.01859694,0.007131405,0.771385122,HIGH,HIGH,HIGHHIGH,1,1
3736,2.07942,0.019025,1.955770553,0.67912856,0.182070751,0.01859694,0.007131405,0.060024611,HIGH,HIGH,HIGHHIGH,1,1
3737,2.16683,0.022418,1.955770553,0.67912856,0.310779813,0.01859694,0.007131405,0.535807425,HIGH,HIGH,HIGHHIGH,1,1
3738,2.15444,0.010939,1.955770553,0.67912856,0.292535844,0.01859694,0.007131405,-1.073833282,HIGH,LOW,HIGHLOW,2,4
3739,2.12773,0.018839,1.955770553,0.67912856,0.25320603,0.01859694,0.007131405,0.033942795,HIGH,HIGH,HIGHHIGH,1,1
3740,2.10828,0.017185,1.955770553,0.67912856,0.224566387,0.01859694,0.007131405,-0.197989057,HIGH,LOW,HIGHLOW,2,4
3741,0.437241,0.021485,1.955770553,0.67912856,-2.235997194,0.01859694,0.007131405,0.404977668,LOW,HIGH,LOWHIGH,3,2
3742,1.85222,0.016703,1.955770553,0.67912856,-0.152475628,0.01859694,0.007131405,-0.26557742,LOW,LOW,LOWLOW,4,3
3743,1.69691,0.019913,1.955770553,0.67912856,-0.38116576,0.01859694,0.007131405,0.184544251,LOW,HIGH,LOWHIGH,3,2
3744,2.203,0.022447,1.955770553,0.67912856,0.364039243,0.01859694,0.007131405,0.539873945,HIGH,HIGH,HIGHHIGH,1,1
3745,1.81454,0.024991,1.955770553,0.67912856,-0.207958495,0.01859694,0.007131405,0.896605886,LOW,HIGH,LOWHIGH,3,2
3746,1.9816,0.014489,1.955770553,0.67912856,0.038033221,0.01859694,0.007131405,-0.576035171,HIGH,LOW,HIGHLOW,2,4
3747,0.485312,0.01965,1.955770553,0.67912856,-2.165213836,0.01859694,0.007131405,0.147665124,LOW,HIGH,LOWHIGH,3,2
3748,2.11659,0.006707,1.955770553,0.67912856,0.236802656,0.01859694,0.007131405,-1.667264719,HIGH,LOW,HIGHLOW,2,4
3749,1.8825,0.023193,1.955770553,0.67912856,-0.107889077,0.01859694,0.007131405,0.64448166,LOW,HIGH,LOWHIGH,3,2
3750,0.495364,0.020685,1.955770553,0.67912856,-2.150412514,0.01859694,0.007131405,0.292797812,LOW,HIGH,LOWHIGH,3,2
3751,2.15044,0.023128,1.955770553,0.67912856,0.286645943,0.01859694,0.007131405,0.635367047,HIGH,HIGH,HIGHHIGH,1,1
3752,2.13853,0.02266,1.955770553,0.67912856,0.269108763,0.01859694,0.007131405,0.569741831,HIGH,HIGH,HIGHHIGH,1,1
3753,1.69161,0.016879,1.955770553,0.67912856,-0.388969879,0.01859694,0.007131405,-0.240897852,LOW,LOW,LOWLOW,4,3
3754,2.37697,0.022984,1.955770553,0.67912856,0.620205763,0.01859694,0.007131405,0.615174673,HIGH,HIGH,HIGHHIGH,1,1
3755,2.13302,0.022812,1.955770553,0.67912856,0.260995424,0.01859694,0.007131405,0.591056004,HIGH,HIGH,HIGHHIGH,1,1
3756,1.98913,0.028895,1.955770553,0.67912856,0.04912096,0.01859694,0.007131405,1.444043583,HIGH,HIGH,HIGHHIGH,1,1
3757,0.602218,0.019995,1.955770553,0.67912856,-1.993072643,0.01859694,0.007131405,0.196042687,LOW,HIGH,LOWHIGH,3,2
3758,2.17175,0.023566,1.955770553,0.67912856,0.318024391,0.01859694,0.007131405,0.696785518,HIGH,HIGH,HIGHHIGH,1,1
3759,0.599177,0.009076,1.955770553,0.67912856,-1.99755044,0.01859694,0.007131405,-1.335072121,LOW,LOW,LOWLOW,4,3
3760,2.29849,0.019522,1.955770553,0.67912856,0.504645905,0.01859694,0.007131405,0.129716347,HIGH,HIGH,HIGHHIGH,1,1
3761,2.08123,0.021879,1.955770553,0.67912856,0.184735931,0.01859694,0.007131405,0.460226247,HIGH,HIGH,HIGHHIGH,1,1
3762,0.410294,0.019753,1.955770553,0.67912856,-2.275675984,0.01859694,0.007131405,0.16210828,LOW,HIGH,LOWHIGH,3,2
3763,2.04667,0.022349,1.955770553,0.67912856,0.133847186,0.01859694,0.007131405,0.526131912,HIGH,HIGH,HIGHHIGH,1,1
3764,1.73088,0.01358,1.955770553,0.67912856,-0.331145775,0.01859694,0.007131405,-0.703499532,LOW,LOW,LOWLOW,4,3
3765,2.11148,0.011876,1.955770553,0.67912856,0.229278307,0.01859694,0.007131405,-0.942442625,HIGH,LOW,HIGHLOW,2,4
3766,2.05068,0.021278,1.955770553,0.67912856,0.139751812,0.01859694,0.007131405,0.37595113,HIGH,HIGH,HIGHHIGH,1,1
3767,0.505441,0.015683,1.955770553,0.67912856,-2.135574381,0.01859694,0.007131405,-0.408606736,LOW,LOW,LOWLOW,4,3
3768,2.09154,0.006276,1.955770553,0.67912856,0.199917151,0.01859694,0.007131405,-1.727701616,HIGH,LOW,HIGHLOW,2,4
3769,2.03298,0.022294,1.955770553,0.67912856,0.113689,0.01859694,0.007131405,0.518419547,HIGH,HIGH,HIGHHIGH,1,1
3770,2.16632,0.022841,1.955770553,0.67912856,0.310028851,0.01859694,0.007131405,0.595122524,HIGH,HIGH,HIGHHIGH,1,1
3771,2.19956,0.023161,1.955770553,0.67912856,0.358973928,0.01859694,0.007131405,0.639994466,HIGH,HIGH,HIGHHIGH,1,1
3772,2.11682,0.005866,1.955770553,0.67912856,0.237141325,0.01859694,0.007131405,-1.785193792,HIGH,LOW,HIGHLOW,2,4
3773,2.05227,0.019364,1.955770553,0.67912856,0.142093048,0.01859694,0.007131405,0.107560825,HIGH,HIGH,HIGHHIGH,1,1
3774,2.13245,0.006153,1.955770553,0.67912856,0.260156114,0.01859694,0.007131405,-1.744949269,HIGH,LOW,HIGHLOW,2,4
3775,2.05744,0.023608,1.955770553,0.67912856,0.149705745,0.01859694,0.007131405,0.70267496,HIGH,HIGH,HIGHHIGH,1,1
3776,1.63841,0.026894,1.955770553,0.67912856,-0.467305562,0.01859694,0.007131405,1.163453718,LOW,HIGH,LOWHIGH,3,2
3777,2.15066,0.01098,1.955770553,0.67912856,0.286969888,0.01859694,0.007131405,-1.068084064,HIGH,LOW,HIGHLOW,2,4
3778,1.55605,0.013718,1.955770553,0.67912856,-0.588578624,0.01859694,0.007131405,-0.684148507,LOW,LOW,LOWLOW,4,3
3779,1.6939,0.019684,1.955770553,0.67912856,-0.38559791,0.01859694,0.007131405,0.152432768,LOW,HIGH,LOWHIGH,3,2
3780,1.81278,0.010343,1.955770553,0.67912856,-0.210550052,0.01859694,0.007131405,-1.157407274,LOW,LOW,LOWLOW,4,3
3781,2.06472,0.013933,1.955770553,0.67912856,0.160425364,0.01859694,0.007131405,-0.654000171,HIGH,LOW,HIGHLOW,2,4
3782,1.98267,0.02243,1.955770553,0.67912856,0.03960877,0.01859694,0.007131405,0.537490123,HIGH,HIGH,HIGHHIGH,1,1
3783,1.71289,0.013653,1.955770553,0.67912856,-0.357635605,0.01859694,0.007131405,-0.693263121,LOW,LOW,LOWLOW,4,3
3784,2.10382,0.010997,1.955770553,0.67912856,0.217999147,0.01859694,0.007131405,-1.065700242,HIGH,LOW,HIGHLOW,2,4
3785,2.48271,0.021867,1.955770553,0.67912856,0.775905297,0.01859694,0.007131405,0.458543549,HIGH,HIGH,HIGHHIGH,1,1
3786,2.15271,0.007913,1.955770553,0.67912856,0.289988462,0.01859694,0.007131405,-1.498153586,HIGH,LOW,HIGHLOW,2,4
3787,0.692999,0.011267,1.955770553,0.67912856,-1.859399867,0.01859694,0.007131405,-1.027839541,LOW,LOW,LOWLOW,4,3
3788,2.2392,0.022593,1.955770553,0.67912856,0.417342847,0.01859694,0.007131405,0.560346768,HIGH,HIGH,HIGHHIGH,1,1
3789,1.98036,0.023566,1.955770553,0.67912856,0.036207352,0.01859694,0.007131405,0.696785518,HIGH,HIGH,HIGHHIGH,1,1
3790,2.27792,0.00548,1.955770553,0.67912856,0.474357089,0.01859694,0.007131405,-1.839320573,HIGH,LOW,HIGHLOW,2,4
3791,2.27689,0.005332,1.955770553,0.67912856,0.47284044,0.01859694,0.007131405,-1.860073846,HIGH,LOW,HIGHLOW,2,4
3792,0.673298,0.020905,1.955770553,0.67912856,-1.888409102,0.01859694,0.007131405,0.323647273,LOW,HIGH,LOWHIGH,3,2
3793,2.11985,0.01619,1.955770553,0.67912856,0.241602925,0.01859694,0.007131405,-0.337512753,HIGH,LOW,HIGHLOW,2,4
3794,0.613785,0.019162,1.955770553,0.67912856,-1.976040522,0.01859694,0.007131405,0.079235412,LOW,HIGH,LOWHIGH,3,2
3795,2.55627,0.023765,1.955770553,0.67912856,0.884220577,0.01859694,0.007131405,0.724690257,HIGH,HIGH,HIGHHIGH,1,1
3796,2.10805,0.015621,1.955770553,0.67912856,0.224227717,0.01859694,0.007131405,-0.417300675,HIGH,LOW,HIGHLOW,2,4
3797,2.10738,0.022868,1.955770553,0.67912856,0.223241159,0.01859694,0.007131405,0.598908594,HIGH,HIGH,HIGHHIGH,1,1
3798,0.544149,0.02038,1.955770553,0.67912856,-2.078577809,0.01859694,0.007131405,0.250029242,LOW,HIGH,LOWHIGH,3,2
3799,0.627065,0.02243,1.955770553,0.67912856,-1.956486051,0.01859694,0.007131405,0.537490123,LOW,HIGH,LOWHIGH,3,2
3800,2.2711,0.021,1.955770553,0.67912856,0.464314808,0.01859694,0.007131405,0.33696863,HIGH,HIGH,HIGHHIGH,1,1
3801,1.9507,0.021538,1.955770553,0.67912856,-0.007466264,0.01859694,0.007131405,0.412409583,LOW,HIGH,LOWHIGH,3,2
3802,2.15317,0.021619,1.955770553,0.67912856,0.290665801,0.01859694,0.007131405,0.423767794,HIGH,HIGH,HIGHHIGH,1,1
3803,2.34403,0.023879,1.955770553,0.67912856,0.571702428,0.01859694,0.007131405,0.740675887,HIGH,HIGH,HIGHHIGH,1,1
3804,2.17241,0.022092,1.955770553,0.67912856,0.318996225,0.01859694,0.007131405,0.490094134,HIGH,HIGH,HIGHHIGH,1,1
3805,2.24935,0.022268,1.955770553,0.67912856,0.432288471,0.01859694,0.007131405,0.514773702,HIGH,HIGH,HIGHHIGH,1,1
3806,2.23645,0.02236,1.955770553,0.67912856,0.41329354,0.01859694,0.007131405,0.527674385,HIGH,HIGH,HIGHHIGH,1,1
3807,2.13328,0.021444,1.955770553,0.67912856,0.261378268,0.01859694,0.007131405,0.39922845,HIGH,HIGH,HIGHHIGH,1,1
3808,2.1352,0.022116,1.955770553,0.67912856,0.264205421,0.01859694,0.007131405,0.493459529,HIGH,HIGH,HIGHHIGH,1,1
3809,2.2065,0.022804,1.955770553,0.67912856,0.369192906,0.01859694,0.007131405,0.589934205,HIGH,HIGH,HIGHHIGH,1,1
3810,2.1497,0.023696,1.955770553,0.67912856,0.285556312,0.01859694,0.007131405,0.715014745,HIGH,HIGH,HIGHHIGH,1,1
3811,2.17576,0.020146,1.955770553,0.67912856,0.323929017,0.01859694,0.007131405,0.217216634,HIGH,HIGH,HIGHHIGH,1,1
3812,2.57247,0.021416,1.955770553,0.67912856,0.908074676,0.01859694,0.007131405,0.395302155,HIGH,HIGH,HIGHHIGH,1,1
3813,0.53503,0.022224,1.955770553,0.67912856,-2.092005311,0.01859694,0.007131405,0.50860381,LOW,HIGH,LOWHIGH,3,2
3814,0.536662,0.021814,1.955770553,0.67912856,-2.089602231,0.01859694,0.007131405,0.451111634,LOW,HIGH,LOWHIGH,3,2
3815,2.47565,0.022777,1.955770553,0.67912856,0.765509622,0.01859694,0.007131405,0.586148135,HIGH,HIGH,HIGHHIGH,1,1
3816,2.21787,0.020857,1.955770553,0.67912856,0.38593495,0.01859694,0.007131405,0.316916481,HIGH,HIGH,HIGHHIGH,1,1
3817,2.19488,0.023278,1.955770553,0.67912856,0.352082744,0.01859694,0.007131405,0.65640077,HIGH,HIGH,HIGHHIGH,1,1
3818,2.08335,0.021506,1.955770553,0.67912856,0.187857579,0.01859694,0.007131405,0.407922389,HIGH,HIGH,HIGHHIGH,1,1
3819,2.15105,0.022463,1.955770553,0.67912856,0.287544153,0.01859694,0.007131405,0.542117542,HIGH,HIGH,HIGHHIGH,1,1
3820,2.19209,0.022807,1.955770553,0.67912856,0.347974538,0.01859694,0.007131405,0.59035488,HIGH,HIGH,HIGHHIGH,1,1
3821,2.20293,0.020439,1.955770553,0.67912856,0.36393617,0.01859694,0.007131405,0.258302507,HIGH,HIGH,HIGHHIGH,1,1
3822,1.99456,0.019883,1.955770553,0.67912856,0.0571165,0.01859694,0.007131405,0.180337507,HIGH,HIGH,HIGHHIGH,1,1
3823,2.1892,0.022576,1.955770553,0.67912856,0.343719084,0.01859694,0.007131405,0.557962946,HIGH,HIGH,HIGHHIGH,1,1
3824,2.18935,0.021619,1.955770553,0.67912856,0.343939956,0.01859694,0.007131405,0.423767794,HIGH,HIGH,HIGHHIGH,1,1
3825,2.13524,0.022728,1.955770553,0.67912856,0.26426432,0.01859694,0.007131405,0.579277119,HIGH,HIGH,HIGHHIGH,1,1
3826,0.493224,0.021343,1.955770553,0.67912856,-2.153563611,0.01859694,0.007131405,0.385065744,LOW,HIGH,LOWHIGH,3,2
3827,2.08325,0.021654,1.955770553,0.67912856,0.187710331,0.01859694,0.007131405,0.428675663,HIGH,HIGH,HIGHHIGH,1,1
3828,2.0096,0.022252,1.955770553,0.67912856,0.079262528,0.01859694,0.007131405,0.512530105,HIGH,HIGH,HIGHHIGH,1,1
3829,2.09198,0.02282,1.955770553,0.67912856,0.20056504,0.01859694,0.007131405,0.592177802,HIGH,HIGH,HIGHHIGH,1,1
3830,2.22249,0.022293,1.955770553,0.67912856,0.392737786,0.01859694,0.007131405,0.518279322,HIGH,HIGH,HIGHHIGH,1,1
3831,2.21351,0.020735,1.955770553,0.67912856,0.379514958,0.01859694,0.007131405,0.299809053,HIGH,HIGH,HIGHHIGH,1,1
3832,2.22998,0.021685,1.955770553,0.67912856,0.403766625,0.01859694,0.007131405,0.433022632,HIGH,HIGH,HIGHHIGH,1,1
3833,2.11667,0.021168,1.955770553,0.67912856,0.236920454,0.01859694,0.007131405,0.3605264,HIGH,HIGH,HIGHHIGH,1,1
3834,2.24291,0.022333,1.955770553,0.67912856,0.42280573,0.01859694,0.007131405,0.523888315,HIGH,HIGH,HIGHHIGH,1,1
3835,1.99139,0.021976,1.955770553,0.67912856,0.052448754,0.01859694,0.007131405,0.473828055,HIGH,HIGH,HIGHHIGH,1,1
3836,2.2522,0.020808,1.955770553,0.67912856,0.436485026,0.01859694,0.007131405,0.310045465,HIGH,HIGH,HIGHHIGH,1,1
3837,2.13361,0.022274,1.955770553,0.67912856,0.261864185,0.01859694,0.007131405,0.515615051,HIGH,HIGH,HIGHHIGH,1,1
3838,0.621448,0.015421,1.955770553,0.67912856,-1.964756944,0.01859694,0.007131405,-0.445345639,LOW,LOW,LOWLOW,4,3
3839,1.86567,0.021765,1.955770553,0.67912856,-0.132670835,0.01859694,0.007131405,0.444240618,LOW,HIGH,LOWHIGH,3,2
3840,2.16628,0.018536,1.955770553,0.67912856,0.309969952,0.01859694,0.007131405,-0.008545326,HIGH,LOW,HIGHLOW,2,4
3841,1.97539,0.020506,1.955770553,0.67912856,0.02888915,0.01859694,0.007131405,0.267697569,HIGH,HIGH,HIGHHIGH,1,1
3842,2.06054,0.019822,1.955770553,0.67912856,0.154270418,0.01859694,0.007131405,0.171783793,HIGH,HIGH,HIGHHIGH,1,1
3843,2.16974,0.005504,1.955770553,0.67912856,0.315064716,0.01859694,0.007131405,-1.835955177,HIGH,LOW,HIGHLOW,2,4
3844,1.95885,0.021992,1.955770553,0.67912856,0.004534409,0.01859694,0.007131405,0.476071652,HIGH,HIGH,HIGHHIGH,1,1
3845,1.76991,0.015226,1.955770553,0.67912856,-0.273675066,0.01859694,0.007131405,-0.472689479,LOW,LOW,LOWLOW,4,3
3846,2.13394,0.019541,1.955770553,0.67912856,0.262350102,0.01859694,0.007131405,0.132380618,HIGH,HIGH,HIGHHIGH,1,1
3847,1.96126,0.019426,1.955770553,0.67912856,0.008083074,0.01859694,0.007131405,0.116254764,HIGH,HIGH,HIGHHIGH,1,1
3848,1.97807,0.022272,1.955770553,0.67912856,0.032835383,0.01859694,0.007131405,0.515334601,HIGH,HIGH,HIGHHIGH,1,1
3849,2.3036,0.014451,1.955770553,0.67912856,0.512170254,0.01859694,0.007131405,-0.581363714,HIGH,LOW,HIGHLOW,2,4
3850,2.02404,0.01884,1.955770553,0.67912856,0.100525071,0.01859694,0.007131405,0.03408302,HIGH,HIGH,HIGHHIGH,1,1
3851,1.98912,0.022236,1.955770553,0.67912856,0.049106235,0.01859694,0.007131405,0.510286508,HIGH,HIGH,HIGHHIGH,1,1
3852,1.9822,0.022084,1.955770553,0.67912856,0.038916706,0.01859694,0.007131405,0.488972335,HIGH,HIGH,HIGHHIGH,1,1
3853,0.389498,0.021798,1.955770553,0.67912856,-2.30629758,0.01859694,0.007131405,0.448868037,LOW,HIGH,LOWHIGH,3,2
3854,0.602966,0.022816,1.955770553,0.67912856,-1.991971232,0.01859694,0.007131405,0.591616903,LOW,HIGH,LOWHIGH,3,2
3855,1.76738,0.016382,1.955770553,0.67912856,-0.277400428,0.01859694,0.007131405,-0.310589587,LOW,LOW,LOWLOW,4,3
3856,1.66518,0.023331,1.955770553,0.67912856,-0.4278874,0.01859694,0.007131405,0.663832685,LOW,HIGH,LOWHIGH,3,2
3857,1.93995,0.013909,1.955770553,0.67912856,-0.023295373,0.01859694,0.007131405,-0.657365567,LOW,LOW,LOWLOW,4,3
3858,1.91775,0.023017,1.955770553,0.67912856,-0.055984324,0.01859694,0.007131405,0.619802092,LOW,HIGH,LOWHIGH,3,2
3859,1.95692,0.021327,1.955770553,0.67912856,0.001692532,0.01859694,0.007131405,0.382822146,HIGH,HIGH,HIGHHIGH,1,1
3860,1.9493,0.026826,1.955770553,0.67912856,-0.00952773,0.01859694,0.007131405,1.153918431,LOW,HIGH,LOWHIGH,3,2
3861,0.575355,0.020692,1.955770553,0.67912856,-2.032627746,0.01859694,0.007131405,0.293779386,LOW,HIGH,LOWHIGH,3,2
3862,1.92442,0.021684,1.955770553,0.67912856,-0.046162914,0.01859694,0.007131405,0.432882407,LOW,HIGH,LOWHIGH,3,2
3863,0.602666,0.034551,1.955770553,0.67912856,-1.992412974,0.01859694,0.007131405,2.237155163,LOW,HIGH,LOWHIGH,3,2
3864,0.367902,0.01409,1.955770553,0.67912856,-2.338097155,0.01859694,0.007131405,-0.631984874,LOW,LOW,LOWLOW,4,3
3865,2.22287,0.021724,1.955770553,0.67912856,0.393297326,0.01859694,0.007131405,0.4384914,HIGH,HIGH,HIGHHIGH,1,1
3866,0.386286,0.022275,1.955770553,0.67912856,-2.31102717,0.01859694,0.007131405,0.515755276,LOW,HIGH,LOWHIGH,3,2
3867,0.353925,0.021619,1.955770553,0.67912856,-2.358677942,0.01859694,0.007131405,0.423767794,LOW,HIGH,LOWHIGH,3,2
3868,1.82318,0.022848,1.955770553,0.67912856,-0.195236309,0.01859694,0.007131405,0.596104097,LOW,HIGH,LOWHIGH,3,2
3869,1.82454,0.021019,1.955770553,0.67912856,-0.193233743,0.01859694,0.007131405,0.339632902,LOW,HIGH,LOWHIGH,3,2
3870,1.77877,0.020629,1.955770553,0.67912856,-0.260628935,0.01859694,0.007131405,0.284945222,LOW,HIGH,LOWHIGH,3,2
3871,2.05033,0.027416,1.955770553,0.67912856,0.139236446,0.01859694,0.007131405,1.236651074,HIGH,HIGH,HIGHHIGH,1,1
3872,0.314242,0.018726,1.955770553,0.67912856,-2.417110178,0.01859694,0.007131405,0.01809739,LOW,HIGH,LOWHIGH,3,2
3873,1.98974,0.022417,1.955770553,0.67912856,0.05001917,0.01859694,0.007131405,0.5356672,HIGH,HIGH,HIGHHIGH,1,1
3874,1.97887,0.021116,1.955770553,0.67912856,0.034013364,0.01859694,0.007131405,0.35323471,HIGH,HIGH,HIGHHIGH,1,1
3875,2.04546,0.022447,1.955770553,0.67912856,0.132065491,0.01859694,0.007131405,0.539873945,HIGH,HIGH,HIGHHIGH,1,1
