OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
137,107,面,5685,2.612519,0,12000,9000000,137,2.612519,1.951396794,0.680540189,0.971466809
138,280,面,5705,2.41058,0,12000,9000000,138,2.41058,1.951396794,0.680540189,0.674733415
139,250,面,5720,2.702642,0,12000,9000000,139,2.702642,1.951396794,0.680540189,1.103895432
140,446,面,5740,0.858539,0,12000,9000000,140,0.858539,1.951396794,0.680540189,-1.605868119
141,101,面,5746,2.422187,1500,6966.324162,1418008.824,141,2.422187,1.951396794,0.680540189,0.691788984
142,201,面,5798,2.724224,0,12000,9000000,142,2.724224,1.951396794,0.680540189,1.135608474
143,91,面,5804,0.937397,0,12000,9000000,143,0.937397,1.951396794,0.680540189,-1.489992523
144,463,面,5811,2.723865,0,12000,9000000,144,2.723865,1.951396794,0.680540189,1.135080952
145,421,面,5814,0.92294,0,12000,9000000,145,0.92294,1.951396794,0.680540189,-1.511235941
146,361,面,5821,2.534492,0,12000,9000000,146,2.534492,1.951396794,0.680540189,0.856812302
147,312,面,5839,2.550048,0,12000,9000000,147,2.550048,1.951396794,0.680540189,0.879670614
148,151,面,5857,2.126981,0,12000,9000000,148,2.126981,1.951396794,0.680540189,0.258007108
149,262,面,5873,2.472436,0,12000,9000000,149,2.472436,1.951396794,0.680540189,0.765625916
150,228,面,5905,2.434021,0,12000,9000000,150,2.434021,1.951396794,0.680540189,0.709178111
151,126,面,5912,2.364626,0,12000,9000000,151,2.364626,1.951396794,0.680540189,0.607207646
152,208,面,5927,2.495393,0,12000,9000000,152,2.495393,1.951396794,0.680540189,0.799359413
153,369,面,5932,2.46663,0,12000,9000000,153,2.46663,1.951396794,0.680540189,0.757094458
154,180,面,5933,2.466304,0,12000,9000000,154,2.466304,1.951396794,0.680540189,0.756615427
155,419,面,5942,0.926501,0,12000,9000000,155,0.926501,1.951396794,0.680540189,-1.506003333
156,181,面,6074,2.402946,0,12000,9000000,156,2.402946,1.951396794,0.680540189,0.663515856
157,37,面,6148,2.660014,0,12000,9000000,157,2.660014,1.951396794,0.680540189,1.041256956
158,109,面,6172,2.515097,0,12000,9000000,158,2.515097,1.951396794,0.680540189,0.828312883
159,86,面,6213,2.503431,0,12000,9000000,159,2.503431,1.951396794,0.680540189,0.811170618
160,140,面,6224,2.058043,0,12000,9000000,160,2.058043,1.951396794,0.680540189,0.156708168
161,461,面,6232,2.373224,0,12000,9000000,161,2.373224,1.951396794,0.680540189,0.619841727
162,270,面,6243,2.188621,0,12000,9000000,162,2.188621,1.951396794,0.680540189,0.348582214
163,129,面,6248,2.304277,0,12000,9000000,163,2.304277,1.951396794,0.680540189,0.518529562
164,468,面,6286,2.180874,0,12000,9000000,164,2.180874,1.951396794,0.680540189,0.33719861
165,79,面,6302,2.194197,0,12000,9000000,165,2.194197,1.951396794,0.680540189,0.356775705
166,296,面,6322,1.802003,0,12000,9000000,166,1.802003,1.951396794,0.680540189,-0.219522368
167,319,面,6467,2.539161,0,12000,9000000,167,2.539161,1.951396794,0.680540189,0.863673028
168,450,面,6474,2.230218,0,12000,9000000,168,2.230218,1.951396794,0.680540189,0.409705717
169,464,面,6474,2.230218,1500,8606.992347,2743800.788,169,2.230218,1.951396794,0.680540189,0.409705717
170,6,面,6584,2.159058,0,12000,9000000,170,2.159058,1.951396794,0.680540189,0.305141723
171,434,面,6591,2.208069,0,12000,9000000,171,2.208069,1.951396794,0.680540189,0.377159513
