LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
2400,2.35751,0.020841,2.160955403,0.664878439,0.295624862,0.018474349,0.006593987,0.358910376,HIGH,HIGH,HIGHHIGH,1,1
2401,0.453568,0.020021,2.160955403,0.664878439,-2.567969274,0.018474349,0.006593987,0.234554665,LOW,HIGH,LOWHIGH,3,2
2402,2.38539,0.020776,2.160955403,0.664878439,0.337557339,0.018474349,0.006593987,0.349052911,HIGH,HIGH,HIGHHIGH,1,1
2403,2.49535,0.020109,2.160955403,0.664878439,0.502940955,0.018474349,0.006593987,0.247900156,HIGH,HIGH,HIGHHIGH,1,1
2404,0.55865,0.019024,2.160955403,0.664878439,-2.409922338,0.018474349,0.006593987,0.083356319,LOW,HIGH,LOWHIGH,3,2
2405,2.33517,0.020724,2.160955403,0.664878439,0.262024735,0.018474349,0.006593987,0.341166939,HIGH,HIGH,HIGHHIGH,1,1
2406,2.2707,0.021089,2.160955403,0.664878439,0.165059642,0.018474349,0.006593987,0.396520395,HIGH,HIGH,HIGHHIGH,1,1
2407,2.31931,0.020899,2.160955403,0.664878439,0.238170751,0.018474349,0.006593987,0.367706267,HIGH,HIGH,HIGHHIGH,1,1
2408,0.564658,0.02125,2.160955403,0.664878439,-2.4008861,0.018474349,0.006593987,0.420936578,LOW,HIGH,LOWHIGH,3,2
2409,2.26687,0.021528,2.160955403,0.664878439,0.15929919,0.018474349,0.006593987,0.463096197,HIGH,HIGH,HIGHHIGH,1,1
2410,2.0505,0.020548,2.160955403,0.664878439,-0.166128718,0.018474349,0.006593987,0.314475957,LOW,HIGH,LOWHIGH,3,2
2411,2.36811,0.020709,2.160955403,0.664878439,0.311567626,0.018474349,0.006593987,0.338892139,HIGH,HIGH,HIGHHIGH,1,1
2412,2.07514,0.020958,2.160955403,0.664878439,-0.129069312,0.018474349,0.006593987,0.376653812,LOW,HIGH,LOWHIGH,3,2
2413,2.34682,0.021119,2.160955403,0.664878439,0.279546735,0.018474349,0.006593987,0.401069995,HIGH,HIGH,HIGHHIGH,1,1
2414,2.24516,0.021909,2.160955403,0.664878439,0.126646605,0.018474349,0.006593987,0.520876106,HIGH,HIGH,HIGHHIGH,1,1
2415,2.50815,0.021739,2.160955403,0.664878439,0.522192594,0.018474349,0.006593987,0.495095044,HIGH,HIGH,HIGHHIGH,1,1
2416,0.546114,0.022513,2.160955403,0.664878439,-2.428776912,0.018474349,0.006593987,0.612474703,LOW,HIGH,LOWHIGH,3,2
2417,2.19387,0.021635,2.160955403,0.664878439,0.049504684,0.018474349,0.006593987,0.4793231,HIGH,HIGH,HIGHHIGH,1,1
2418,2.40296,0.022201,2.160955403,0.664878439,0.363983223,0.018474349,0.006593987,0.565158871,HIGH,HIGH,HIGHHIGH,1,1
2419,2.39967,0.021748,2.160955403,0.664878439,0.35903495,0.018474349,0.006593987,0.496459924,HIGH,HIGH,HIGHHIGH,1,1
2420,2.30889,0.021206,2.160955403,0.664878439,0.222498713,0.018474349,0.006593987,0.414263832,HIGH,HIGH,HIGHHIGH,1,1
2421,2.45907,0.021704,2.160955403,0.664878439,0.448374589,0.018474349,0.006593987,0.489787178,HIGH,HIGH,HIGHHIGH,1,1
2422,2.37146,0.020776,2.160955403,0.664878439,0.316606141,0.018474349,0.006593987,0.349052911,HIGH,HIGH,HIGHHIGH,1,1
2423,0.53046,0.021397,2.160955403,0.664878439,-2.452321066,0.018474349,0.006593987,0.443229613,LOW,HIGH,LOWHIGH,3,2
2424,2.57366,0.020812,2.160955403,0.664878439,0.620721883,0.018474349,0.006593987,0.35451243,HIGH,HIGH,HIGHHIGH,1,1
2425,2.2425,0.021909,2.160955403,0.664878439,0.122645873,0.018474349,0.006593987,0.520876106,HIGH,HIGH,HIGHHIGH,1,1
2426,2.10689,0.021692,2.160955403,0.664878439,-0.081316222,0.018474349,0.006593987,0.487967339,LOW,HIGH,LOWHIGH,3,2
2427,2.42696,0.019965,2.160955403,0.664878439,0.400080047,0.018474349,0.006593987,0.22606208,HIGH,HIGH,HIGHHIGH,1,1
2428,2.28195,0.021309,2.160955403,0.664878439,0.181980028,0.018474349,0.006593987,0.429884123,HIGH,HIGH,HIGHHIGH,1,1
2429,2.10518,0.01989,2.160955403,0.664878439,-0.083888121,0.018474349,0.006593987,0.214688082,LOW,HIGH,LOWHIGH,3,2
2430,2.32871,0.020095,2.160955403,0.664878439,0.252308673,0.018474349,0.006593987,0.245777009,HIGH,HIGH,HIGHHIGH,1,1
2431,2.34831,0.020621,2.160955403,0.664878439,0.281787746,0.018474349,0.006593987,0.325546648,HIGH,HIGH,HIGHHIGH,1,1
2432,2.36651,0.021116,2.160955403,0.664878439,0.309161171,0.018474349,0.006593987,0.400615035,HIGH,HIGH,HIGHHIGH,1,1
2433,2.23868,0.02087,2.160955403,0.664878439,0.116900462,0.018474349,0.006593987,0.363308321,HIGH,HIGH,HIGHHIGH,1,1
2434,2.12781,0.021682,2.160955403,0.664878439,-0.049851824,0.018474349,0.006593987,0.486450806,LOW,HIGH,LOWHIGH,3,2
2435,2.34053,0.021502,2.160955403,0.664878439,0.270086359,0.018474349,0.006593987,0.459153211,HIGH,HIGH,HIGHHIGH,1,1
2436,2.29378,0.021719,2.160955403,0.664878439,0.199772754,0.018474349,0.006593987,0.492061978,HIGH,HIGH,HIGHHIGH,1,1
2437,2.24083,0.026027,2.160955403,0.664878439,0.120134136,0.018474349,0.006593987,1.145384419,HIGH,HIGH,HIGHHIGH,1,1
2438,0.603329,0.025711,2.160955403,0.664878439,-2.342723588,0.018474349,0.006593987,1.097461974,LOW,HIGH,LOWHIGH,3,2
2439,2.13839,0.020405,2.160955403,0.664878439,-0.033939141,0.018474349,0.006593987,0.292789534,LOW,HIGH,LOWHIGH,3,2
2440,2.30813,0.004906,2.160955403,0.664878439,0.221355647,0.018474349,0.006593987,-2.05768505,HIGH,LOW,HIGHLOW,2,4
2441,2.12198,0.010947,2.160955403,0.664878439,-0.058620344,0.018474349,0.006593987,-1.141547431,LOW,LOW,LOWLOW,4,3
2442,2.18951,0.023498,2.160955403,0.664878439,0.042947094,0.018474349,0.006593987,0.761853209,HIGH,HIGH,HIGHHIGH,1,1
2443,0.60105,0.02008,2.160955403,0.664878439,-2.346151282,0.018474349,0.006593987,0.24350221,LOW,HIGH,LOWHIGH,3,2
2444,2.49794,0.021967,2.160955403,0.664878439,0.506836403,0.018474349,0.006593987,0.529671998,HIGH,HIGH,HIGHHIGH,1,1
2445,1.84342,0.015457,2.160955403,0.664878439,-0.477584148,0.018474349,0.006593987,-0.457591022,LOW,LOW,LOWLOW,4,3
2446,2.32968,0.021982,2.160955403,0.664878439,0.253767587,0.018474349,0.006593987,0.531946797,HIGH,HIGH,HIGHHIGH,1,1
2447,2.27396,0.020928,2.160955403,0.664878439,0.169962794,0.018474349,0.006593987,0.372104213,HIGH,HIGH,HIGHHIGH,1,1
2448,2.26348,0.02147,2.160955403,0.664878439,0.154200514,0.018474349,0.006593987,0.454300305,HIGH,HIGH,HIGHHIGH,1,1
2449,1.88427,0.016832,2.160955403,0.664878439,-0.416144346,0.018474349,0.006593987,-0.249067727,LOW,LOW,LOWLOW,4,3
2450,2.11669,0.019756,2.160955403,0.664878439,-0.066576686,0.018474349,0.006593987,0.194366539,LOW,HIGH,LOWHIGH,3,2
2451,2.1024,0.020826,2.160955403,0.664878439,-0.088069337,0.018474349,0.006593987,0.356635576,LOW,HIGH,LOWHIGH,3,2
2452,2.04962,0.011573,2.160955403,0.664878439,-0.167452269,0.018474349,0.006593987,-1.046612461,LOW,LOW,LOWLOW,4,3
2453,2.1496,0.022824,2.160955403,0.664878439,-0.017078916,0.018474349,0.006593987,0.659638881,LOW,HIGH,LOWHIGH,3,2
2454,2.37293,0.020909,2.160955403,0.664878439,0.318817072,0.018474349,0.006593987,0.3692228,HIGH,HIGH,HIGHHIGH,1,1
2455,2.28456,0.021323,2.160955403,0.664878439,0.185905558,0.018474349,0.006593987,0.432007269,HIGH,HIGH,HIGHHIGH,1,1
2456,2.07488,0.011056,2.160955403,0.664878439,-0.129460361,0.018474349,0.006593987,-1.125017221,LOW,LOW,LOWLOW,4,3
2457,2.22626,0.019656,2.160955403,0.664878439,0.098220356,0.018474349,0.006593987,0.179201208,HIGH,HIGH,HIGHHIGH,1,1
2458,0.716539,0.021411,2.160955403,0.664878439,-2.172451861,0.018474349,0.006593987,0.44535276,LOW,HIGH,LOWHIGH,3,2
2459,1.90937,0.015533,2.160955403,0.664878439,-0.378393084,0.018474349,0.006593987,-0.446065371,LOW,LOW,LOWLOW,4,3
2460,1.97053,0.022304,2.160955403,0.664878439,-0.286406344,0.018474349,0.006593987,0.580779162,LOW,HIGH,LOWHIGH,3,2
2461,2.19152,0.022245,2.160955403,0.664878439,0.045970203,0.018474349,0.006593987,0.571831617,HIGH,HIGH,HIGHHIGH,1,1
2462,1.95998,0.014146,2.160955403,0.664878439,-0.302273906,0.018474349,0.006593987,-0.656408506,LOW,LOW,LOWLOW,4,3
2463,2.30499,0.021762,2.160955403,0.664878439,0.216632979,0.018474349,0.006593987,0.49858307,HIGH,HIGH,HIGHHIGH,1,1
2464,0.490249,0.02065,2.160955403,0.664878439,-2.51279979,0.018474349,0.006593987,0.329944594,LOW,HIGH,LOWHIGH,3,2
2465,1.88139,0.018872,2.160955403,0.664878439,-0.420475964,0.018474349,0.006593987,0.060305017,LOW,HIGH,LOWHIGH,3,2
2466,1.78966,0.015606,2.160955403,0.664878439,-0.558441034,0.018474349,0.006593987,-0.43499468,LOW,LOW,LOWLOW,4,3
2467,2.15741,0.021762,2.160955403,0.664878439,-0.005332408,0.018474349,0.006593987,0.49858307,LOW,HIGH,LOWHIGH,3,2
2468,1.81968,0.017553,2.160955403,0.664878439,-0.513289923,0.018474349,0.006593987,-0.139725694,LOW,LOW,LOWLOW,4,3
2469,1.75799,0.015417,2.160955403,0.664878439,-0.606073801,0.018474349,0.006593987,-0.463657154,LOW,LOW,LOWLOW,4,3
2470,1.99984,0.019284,2.160955403,0.664878439,-0.242323098,0.018474349,0.006593987,0.122786179,LOW,HIGH,LOWHIGH,3,2
2471,0.52353,0.018895,2.160955403,0.664878439,-2.462744024,0.018474349,0.006593987,0.063793043,LOW,HIGH,LOWHIGH,3,2
2472,1.92032,0.021551,2.160955403,0.664878439,-0.361923908,0.018474349,0.006593987,0.466584223,LOW,HIGH,LOWHIGH,3,2
2473,1.81745,0.017379,2.160955403,0.664878439,-0.51664392,0.018474349,0.006593987,-0.166113369,LOW,LOW,LOWLOW,4,3
2474,1.94084,0.010619,2.160955403,0.664878439,-0.331061123,0.018474349,0.006593987,-1.191289715,LOW,LOW,LOWLOW,4,3
2475,1.81039,0.019221,2.160955403,0.664878439,-0.527262402,0.018474349,0.006593987,0.11323202,LOW,HIGH,LOWHIGH,3,2
2476,2.13403,0.021265,2.160955403,0.664878439,-0.040496731,0.018474349,0.006593987,0.423211377,LOW,HIGH,LOWHIGH,3,2
2477,1.96534,0.021499,2.160955403,0.664878439,-0.294212282,0.018474349,0.006593987,0.458698251,LOW,HIGH,LOWHIGH,3,2
2478,2.16524,0.022517,2.160955403,0.664878439,0.006444181,0.018474349,0.006593987,0.613081316,HIGH,HIGH,HIGHHIGH,1,1
2479,0.556147,0.022241,2.160955403,0.664878439,-2.413686936,0.018474349,0.006593987,0.571225003,LOW,HIGH,LOWHIGH,3,2
2480,2.30098,0.022255,2.160955403,0.664878439,0.210601801,0.018474349,0.006593987,0.57334815,HIGH,HIGH,HIGHHIGH,1,1
2481,2.12284,0.019904,2.160955403,0.664878439,-0.057326875,0.018474349,0.006593987,0.216811228,LOW,HIGH,LOWHIGH,3,2
2482,2.25169,0.021353,2.160955403,0.664878439,0.136467949,0.018474349,0.006593987,0.436556868,HIGH,HIGH,HIGHHIGH,1,1
2483,2.07092,0.019758,2.160955403,0.664878439,-0.135416337,0.018474349,0.006593987,0.194669845,LOW,HIGH,LOWHIGH,3,2
2484,2.38337,0.020987,2.160955403,0.664878439,0.33451919,0.018474349,0.006593987,0.381051758,HIGH,HIGH,HIGHHIGH,1,1
2485,2.25267,0.020548,2.160955403,0.664878439,0.137941903,0.018474349,0.006593987,0.314475957,HIGH,HIGH,HIGHHIGH,1,1
2486,1.9687,0.014062,2.160955403,0.664878439,-0.289158727,0.018474349,0.006593987,-0.669147384,LOW,LOW,LOWLOW,4,3
2487,1.54866,0.02227,2.160955403,0.664878439,-0.920913308,0.018474349,0.006593987,0.575622949,LOW,HIGH,LOWHIGH,3,2
2488,1.97814,0.020799,2.160955403,0.664878439,-0.274960643,0.018474349,0.006593987,0.352540937,LOW,HIGH,LOWHIGH,3,2
2489,2.12655,0.014715,2.160955403,0.664878439,-0.051746907,0.018474349,0.006593987,-0.570117775,LOW,LOW,LOWLOW,4,3
2490,2.7045,0.015022,2.160955403,0.664878439,0.817509735,0.018474349,0.006593987,-0.52356021,HIGH,LOW,HIGHLOW,2,4
2491,2.40185,0,2.160955403,0.664878439,0.362313744,0.018474349,0.006593987,-2.801696168,HIGH,LOW,HIGHLOW,2,4
2492,2.31559,0.021383,2.160955403,0.664878439,0.232575743,0.018474349,0.006593987,0.441106467,HIGH,HIGH,HIGHHIGH,1,1
2493,2.28392,0.02513,2.160955403,0.664878439,0.184942976,0.018474349,0.006593987,1.009351404,HIGH,HIGH,HIGHHIGH,1,1
2494,2.09536,0.020212,2.160955403,0.664878439,-0.098657738,0.018474349,0.006593987,0.263520446,LOW,HIGH,LOWHIGH,3,2
2495,2.16285,0.020826,2.160955403,0.664878439,0.002849539,0.018474349,0.006593987,0.356635576,HIGH,HIGH,HIGHHIGH,1,1
2496,1.89009,0.021601,2.160955403,0.664878439,-0.407390866,0.018474349,0.006593987,0.474166888,LOW,HIGH,LOWHIGH,3,2
2497,2.141,0.02135,2.160955403,0.664878439,-0.030013611,0.018474349,0.006593987,0.436101908,LOW,HIGH,LOWHIGH,3,2
2498,2.12166,0.021148,2.160955403,0.664878439,-0.059101635,0.018474349,0.006593987,0.40546794,LOW,HIGH,LOWHIGH,3,2
2499,2.27577,0.022248,2.160955403,0.664878439,0.172685096,0.018474349,0.006593987,0.572286577,HIGH,HIGH,HIGHHIGH,1,1
2500,2.19025,0.022494,2.160955403,0.664878439,0.04406008,0.018474349,0.006593987,0.60959329,HIGH,HIGH,HIGHHIGH,1,1
2501,2.33896,0.022003,2.160955403,0.664878439,0.267725025,0.018474349,0.006593987,0.535131517,HIGH,HIGH,HIGHHIGH,1,1
2502,0.602763,0.023208,2.160955403,0.664878439,-2.343574871,0.018474349,0.006593987,0.71787375,LOW,HIGH,LOWHIGH,3,2
2503,2.32277,0.020516,2.160955403,0.664878439,0.243374709,0.018474349,0.006593987,0.309623051,HIGH,HIGH,HIGHHIGH,1,1
2504,2.6143,0.02144,2.160955403,0.664878439,0.681845838,0.018474349,0.006593987,0.449750706,HIGH,HIGH,HIGHHIGH,1,1
2505,2.6446,0.020235,2.160955403,0.664878439,0.727418079,0.018474349,0.006593987,0.267008472,HIGH,HIGH,HIGHHIGH,1,1
2506,2.69075,0.021002,2.160955403,0.664878439,0.796829263,0.018474349,0.006593987,0.383326558,HIGH,HIGH,HIGHHIGH,1,1
2507,2.5905,0.022454,2.160955403,0.664878439,0.646049821,0.018474349,0.006593987,0.603527158,HIGH,HIGH,HIGHHIGH,1,1
2508,2.70405,0.021441,2.160955403,0.664878439,0.81683292,0.018474349,0.006593987,0.449902359,HIGH,HIGH,HIGHHIGH,1,1
2509,0.608721,0.019098,2.160955403,0.664878439,-2.334613835,0.018474349,0.006593987,0.094578664,LOW,HIGH,LOWHIGH,3,2
2510,2.76884,0.021558,2.160955403,0.664878439,0.914279304,0.018474349,0.006593987,0.467645796,HIGH,HIGH,HIGHHIGH,1,1
2511,0.603292,0.037135,2.160955403,0.664878439,-2.342779237,0.018474349,0.006593987,2.829949338,LOW,HIGH,LOWHIGH,3,2
2512,2.47849,0.021265,2.160955403,0.664878439,0.477582936,0.018474349,0.006593987,0.423211377,HIGH,HIGH,HIGHHIGH,1,1
2513,2.50334,0.021704,2.160955403,0.664878439,0.514958189,0.018474349,0.006593987,0.489787178,HIGH,HIGH,HIGHHIGH,1,1
2514,2.45836,0.022347,2.160955403,0.664878439,0.447306725,0.018474349,0.006593987,0.587300254,HIGH,HIGH,HIGHHIGH,1,1
2515,2.39267,0.026365,2.160955403,0.664878439,0.348506709,0.018474349,0.006593987,1.196643236,HIGH,HIGH,HIGHHIGH,1,1
2516,2.48487,0.021236,2.160955403,0.664878439,0.487178675,0.018474349,0.006593987,0.418813431,HIGH,HIGH,HIGHHIGH,1,1
2517,2.58531,0.021171,2.160955403,0.664878439,0.638243883,0.018474349,0.006593987,0.408955966,HIGH,HIGH,HIGHHIGH,1,1
2518,2.42404,0.015755,2.160955403,0.664878439,0.395688266,0.018474349,0.006593987,-0.412398337,HIGH,LOW,HIGHLOW,2,4
2519,2.37083,0.022667,2.160955403,0.664878439,0.315658599,0.018474349,0.006593987,0.635829312,HIGH,HIGH,HIGHHIGH,1,1
2520,2.42528,0.022482,2.160955403,0.664878439,0.397553269,0.018474349,0.006593987,0.60777345,HIGH,HIGH,HIGHHIGH,1,1
2521,2.00478,0.0233,2.160955403,0.664878439,-0.234893168,0.018474349,0.006593987,0.731825854,LOW,HIGH,LOWHIGH,3,2
2522,2.90868,0.022274,2.160955403,0.664878439,1.124603465,0.018474349,0.006593987,0.576229563,HIGH,HIGH,HIGHHIGH,1,1
2523,2.65642,0.007164,2.160955403,0.664878439,0.745195765,0.018474349,0.006593987,-1.715251886,HIGH,LOW,HIGHLOW,2,4
2524,2.70645,0.022114,2.160955403,0.664878439,0.820442602,0.018474349,0.006593987,0.551965034,HIGH,HIGH,HIGHHIGH,1,1
2525,2.42084,0.006648,2.160955403,0.664878439,0.390875356,0.018474349,0.006593987,-1.793504992,HIGH,LOW,HIGHLOW,2,4
2526,3.0376,0.017931,2.160955403,0.664878439,1.318503572,0.018474349,0.006593987,-0.082400744,HIGH,LOW,HIGHLOW,2,4
2527,2.47842,0.010977,2.160955403,0.664878439,0.477477653,0.018474349,0.006593987,-1.136997832,HIGH,LOW,HIGHLOW,2,4
2528,2.54896,0.00598,2.160955403,0.664878439,0.583572235,0.018474349,0.006593987,-1.8948094,HIGH,LOW,HIGHLOW,2,4
2529,2.57067,0.020068,2.160955403,0.664878439,0.61622482,0.018474349,0.006593987,0.24168237,HIGH,HIGH,HIGHHIGH,1,1
2530,3.14007,0.020666,2.160955403,0.664878439,1.47262197,0.018474349,0.006593987,0.332371047,HIGH,HIGH,HIGHHIGH,1,1
2531,2.48661,0.005089,2.160955403,0.664878439,0.489795694,0.018474349,0.006593987,-2.029932496,HIGH,LOW,HIGHLOW,2,4
2532,2.52141,0.005765,2.160955403,0.664878439,0.542136089,0.018474349,0.006593987,-1.927414861,HIGH,LOW,HIGHLOW,2,4
2533,2.57698,0.004947,2.160955403,0.664878439,0.625715277,0.018474349,0.006593987,-2.051467265,HIGH,LOW,HIGHLOW,2,4
2534,2.43422,0.005068,2.160955403,0.664878439,0.410999336,0.018474349,0.006593987,-2.033117215,HIGH,LOW,HIGHLOW,2,4
2535,2.40903,0.00517,2.160955403,0.664878439,0.373112711,0.018474349,0.006593987,-2.017648578,HIGH,LOW,HIGHLOW,2,4
2536,2.42953,0.010873,2.160955403,0.664878439,0.403945415,0.018474349,0.006593987,-1.152769775,HIGH,LOW,HIGHLOW,2,4
2537,2.51996,0.005291,2.160955403,0.664878439,0.539955239,0.018474349,0.006593987,-1.999298528,HIGH,LOW,HIGHLOW,2,4
2538,2.61397,0.004967,2.160955403,0.664878439,0.681349507,0.018474349,0.006593987,-2.048434199,HIGH,LOW,HIGHLOW,2,4
2539,2.20096,0.005129,2.160955403,0.664878439,0.060168287,0.018474349,0.006593987,-2.023866363,HIGH,LOW,HIGHLOW,2,4
2540,2.47099,0.006967,2.160955403,0.664878439,0.466302678,0.018474349,0.006593987,-1.745127587,HIGH,LOW,HIGHLOW,2,4
2541,2.57911,0.011118,2.160955403,0.664878439,0.62891887,0.018474349,0.006593987,-1.115614716,HIGH,LOW,HIGHLOW,2,4
2542,2.43985,0.006405,2.160955403,0.664878439,0.419467049,0.018474349,0.006593987,-1.830356745,HIGH,LOW,HIGHLOW,2,4
2543,2.52966,0.014752,2.160955403,0.664878439,0.554544372,0.018474349,0.006593987,-0.564506603,HIGH,LOW,HIGHLOW,2,4
2544,2.99662,0.022637,2.160955403,0.664878439,1.256868245,0.018474349,0.006593987,0.631279713,HIGH,HIGH,HIGHHIGH,1,1
2545,0.904146,0.016657,2.160955403,0.664878439,-1.890284492,0.018474349,0.006593987,-0.275607055,LOW,LOW,LOWLOW,4,3
2546,2.47624,0.022049,2.160955403,0.664878439,0.474198858,0.018474349,0.006593987,0.542107569,HIGH,HIGH,HIGHHIGH,1,1
2547,3.063,0.016724,2.160955403,0.664878439,1.356706044,0.018474349,0.006593987,-0.265446284,HIGH,LOW,HIGHLOW,2,4
2548,3.14678,0.021794,2.160955403,0.664878439,1.48271404,0.018474349,0.006593987,0.503435976,HIGH,HIGH,HIGHHIGH,1,1
2549,2.90266,0.022664,2.160955403,0.664878439,1.115549179,0.018474349,0.006593987,0.635374352,HIGH,HIGH,HIGHHIGH,1,1
2550,2.98079,0.021732,2.160955403,0.664878439,1.233059381,0.018474349,0.006593987,0.494033471,HIGH,HIGH,HIGHHIGH,1,1
2551,2.50917,0.02284,2.160955403,0.664878439,0.523726709,0.018474349,0.006593987,0.662065334,HIGH,HIGH,HIGHHIGH,1,1
2552,1.00424,0.021479,2.160955403,0.664878439,-1.73973968,0.018474349,0.006593987,0.455665185,LOW,HIGH,LOWHIGH,3,2
2553,3.03262,0.023312,2.160955403,0.664878439,1.311013481,0.018474349,0.006593987,0.733645694,HIGH,HIGH,HIGHHIGH,1,1
2554,1.09925,0.021562,2.160955403,0.664878439,-1.596841378,0.018474349,0.006593987,0.468252409,LOW,HIGH,LOWHIGH,3,2
2555,2.93948,0.021806,2.160955403,0.664878439,1.170927723,0.018474349,0.006593987,0.505255816,HIGH,HIGH,HIGHHIGH,1,1
2556,2.8083,0.022016,2.160955403,0.664878439,0.973628499,0.018474349,0.006593987,0.53710301,HIGH,HIGH,HIGHHIGH,1,1
2557,2.50495,0.005566,2.160955403,0.664878439,0.517379684,0.018474349,0.006593987,-1.957593869,HIGH,LOW,HIGHLOW,2,4
2558,2.94127,0.02326,2.160955403,0.664878439,1.173619944,0.018474349,0.006593987,0.725759722,HIGH,HIGH,HIGHHIGH,1,1
2559,2.63876,0.023553,2.160955403,0.664878439,0.718634518,0.018474349,0.006593987,0.770194141,HIGH,HIGH,HIGHHIGH,1,1
2560,2.45907,0.005352,2.160955403,0.664878439,0.448374589,0.018474349,0.006593987,-1.990047676,HIGH,LOW,HIGHLOW,2,4
2561,2.39021,0.020714,2.160955403,0.664878439,0.344806785,0.018474349,0.006593987,0.339650406,HIGH,HIGH,HIGHHIGH,1,1
2562,2.62776,0.021345,2.160955403,0.664878439,0.702090141,0.018474349,0.006593987,0.435343642,HIGH,HIGH,HIGHHIGH,1,1
2563,2.88153,0.022172,2.160955403,0.664878439,1.083768933,0.018474349,0.006593987,0.560760925,HIGH,HIGH,HIGHHIGH,1,1
2564,2.63237,0.021654,2.160955403,0.664878439,0.709023739,0.018474349,0.006593987,0.482204513,HIGH,HIGH,HIGHHIGH,1,1
2565,2.59076,0.021323,2.160955403,0.664878439,0.64644087,0.018474349,0.006593987,0.432007269,HIGH,HIGH,HIGHHIGH,1,1
2566,2.67043,0.021424,2.160955403,0.664878439,0.766267286,0.018474349,0.006593987,0.447324253,HIGH,HIGH,HIGHHIGH,1,1
2567,2.56319,0.015087,2.160955403,0.664878439,0.604974644,0.018474349,0.006593987,-0.513702745,HIGH,LOW,HIGHLOW,2,4
2568,2.32066,0.011536,2.160955403,0.664878439,0.240201197,0.018474349,0.006593987,-1.052223634,HIGH,LOW,HIGHLOW,2,4
2569,2.60027,0.021192,2.160955403,0.664878439,0.660744237,0.018474349,0.006593987,0.412140686,HIGH,HIGH,HIGHHIGH,1,1
2570,0.910674,0.016861,2.160955403,0.664878439,-1.880466156,0.018474349,0.006593987,-0.244669781,LOW,LOW,LOWLOW,4,3
2571,0.608885,0.017341,2.160955403,0.664878439,-2.334367173,0.018474349,0.006593987,-0.171876194,LOW,LOW,LOWLOW,4,3
2572,2.7052,0.022317,2.160955403,0.664878439,0.818562559,0.018474349,0.006593987,0.582750655,HIGH,HIGH,HIGHHIGH,1,1
2573,2.73243,0.021533,2.160955403,0.664878439,0.859517414,0.018474349,0.006593987,0.463854463,HIGH,HIGH,HIGHHIGH,1,1
2574,2.15528,0.017228,2.160955403,0.664878439,-0.008536001,0.018474349,0.006593987,-0.189013018,LOW,LOW,LOWLOW,4,3
2575,0.602282,0.02273,2.160955403,0.664878439,-2.344298312,0.018474349,0.006593987,0.64538347,LOW,HIGH,LOWHIGH,3,2
2576,2.41514,0.005664,2.160955403,0.664878439,0.382302361,0.018474349,0.006593987,-1.942731845,HIGH,LOW,HIGHLOW,2,4
2577,2.57511,0.020899,2.160955403,0.664878439,0.622902733,0.018474349,0.006593987,0.367706267,HIGH,HIGH,HIGHHIGH,1,1
2578,2.20659,0.017274,2.160955403,0.664878439,0.068636001,0.018474349,0.006593987,-0.182036966,HIGH,LOW,HIGHLOW,2,4
2579,2.73644,0.022026,2.160955403,0.664878439,0.865548592,0.018474349,0.006593987,0.538619543,HIGH,HIGH,HIGHHIGH,1,1
2580,2.52665,0.022011,2.160955403,0.664878439,0.550017229,0.018474349,0.006593987,0.536344743,HIGH,HIGH,HIGHHIGH,1,1
2581,1.03788,0.01763,2.160955403,0.664878439,-1.689143965,0.018474349,0.006593987,-0.128048389,LOW,LOW,LOWLOW,4,3
2582,2.85556,0.022686,2.160955403,0.664878439,1.044709162,0.018474349,0.006593987,0.638710725,HIGH,HIGH,HIGHHIGH,1,1
2583,2.63797,0.021499,2.160955403,0.664878439,0.717446331,0.018474349,0.006593987,0.458698251,HIGH,HIGH,HIGHHIGH,1,1
2584,2.34562,0.007487,2.160955403,0.664878439,0.277741894,0.018474349,0.006593987,-1.666267868,HIGH,LOW,HIGHLOW,2,4
2585,2.3917,0.010309,2.160955403,0.664878439,0.347047796,0.018474349,0.006593987,-1.23830224,HIGH,LOW,HIGHLOW,2,4
2586,0.603746,0.024986,2.160955403,0.664878439,-2.342096406,0.018474349,0.006593987,0.987513328,LOW,HIGH,LOWHIGH,3,2
2587,2.41035,0.021953,2.160955403,0.664878439,0.375098036,0.018474349,0.006593987,0.527548851,HIGH,HIGH,HIGHHIGH,1,1
2588,1.03249,0.011283,2.160955403,0.664878439,-1.69725071,0.018474349,0.006593987,-1.09059192,LOW,LOW,LOWLOW,4,3
2589,2.62672,0.018053,2.160955403,0.664878439,0.700525945,0.018474349,0.006593987,-0.063899041,HIGH,LOW,HIGHLOW,2,4
2590,2.55535,0.022465,2.160955403,0.664878439,0.593183015,0.018474349,0.006593987,0.605195344,HIGH,HIGH,HIGHHIGH,1,1
2591,2.43332,0.021046,2.160955403,0.664878439,0.409645705,0.018474349,0.006593987,0.389999303,HIGH,HIGH,HIGHHIGH,1,1
2592,2.48053,0.021543,2.160955403,0.664878439,0.480651166,0.018474349,0.006593987,0.465370996,HIGH,HIGH,HIGHHIGH,1,1
2593,2.61181,0.022289,2.160955403,0.664878439,0.678100793,0.018474349,0.006593987,0.578504362,HIGH,HIGH,HIGHHIGH,1,1
2594,2.52918,0.021514,2.160955403,0.664878439,0.553822436,0.018474349,0.006593987,0.46097305,HIGH,HIGH,HIGHHIGH,1,1
