OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
227,373,面,8437,2.152457,0,12000,9000000,227,2.152457,1.932565937,0.68923483,0.319036493
228,168,面,8492,0.547951,0,12000,9000000,228,0.547951,1.932565937,0.68923483,-2.008916087
229,162,面,8515,2.108942,0,12000,9000000,229,2.108942,1.932565937,0.68923483,0.255901263
230,195,面,8536,2.122158,0,12000,9000000,230,2.122158,1.932565937,0.68923483,0.27507615
231,325,面,8554,0.254735,0,12000,9000000,231,0.254735,1.932565937,0.68923483,-2.43433858
232,226,面,8571,2.165505,0,12000,9000000,232,2.165505,1.932565937,0.68923483,0.337967632
233,401,面,8598,2.165128,0,12000,9000000,233,2.165128,1.932565937,0.68923483,0.337420648
234,423,面,8607,0.470089,0,12000,9000000,234,0.470089,1.932565937,0.68923483,-2.121884841
235,112,面,8664,1.951624,0,12000,9000000,235,1.951624,1.932565937,0.68923483,0.027651045
236,58,面,8679,2.214946,0,12000,9000000,236,2.214946,1.932565937,0.68923483,0.409700803
237,387,面,8819,1.462251,0,12000,9000000,237,1.462251,1.932565937,0.68923483,-0.682372562
238,60,面,8882,2.127286,0,12000,9000000,238,2.127286,1.932565937,0.68923483,0.282516284
239,59,面,8947,2.208094,0,12000,9000000,239,2.208094,1.932565937,0.68923483,0.399759344
240,453,面,9020,2.088344,0,12000,9000000,240,2.088344,1.932565937,0.68923483,0.226015948
241,64,面,9022,2.256121,0,12000,9000000,241,2.256121,1.932565937,0.68923483,0.469440964
242,431,面,9027,0.545693,0,12000,9000000,242,0.545693,1.932565937,0.68923483,-2.012192183
243,307,面,9049,0.43831,0,12000,9000000,243,0.43831,1.932565937,0.68923483,-2.167992493
244,236,面,9051,0.614802,0,12000,9000000,244,0.614802,1.932565937,0.68923483,-1.91192302
245,276,面,9059,0.569218,0,12000,9000000,245,0.569218,1.932565937,0.68923483,-1.97806013
246,131,面,9070,1.641848,0,12000,9000000,246,1.641848,1.932565937,0.68923483,-0.421798093
247,487,面,9089,2.162192,0,12000,9000000,247,2.162192,1.932565937,0.68923483,0.333160852
248,187,面,9103,1.833911,0,12000,9000000,248,1.833911,1.932565937,0.68923483,-0.1431369
249,62,面,9125,2.061684,0,12000,9000000,249,2.061684,1.932565937,0.68923483,0.187335372
250,367,面,9158,2.235228,0,12000,9000000,250,2.235228,1.932565937,0.68923483,0.439127639
251,218,面,9204,1.716497,0,12000,9000000,251,1.716497,1.932565937,0.68923483,-0.31349103
252,152,面,9216,2.19081,0,12000,9000000,252,2.19081,1.932565937,0.68923483,0.374682259
253,88,面,9217,0.414739,0,12000,9000000,253,0.414739,1.932565937,0.68923483,-2.202191287
254,327,面,9244,0.426465,0,12000,9000000,254,0.426465,1.932565937,0.68923483,-2.185178218
255,127,面,9245,2.173881,0,12000,9000000,255,2.173881,1.932565937,0.68923483,0.350120239
256,44,面,9247,2.166859,0,12000,9000000,256,2.166859,1.932565937,0.68923483,0.339932129
257,77,面,9252,2.199102,0,12000,9000000,257,2.199102,1.932565937,0.68923483,0.386712992
258,85,面,9282,2.12521,0,12000,9000000,258,2.12521,1.932565937,0.68923483,0.279504249
259,349,面,9365,2.117083,0,12000,9000000,259,2.117083,1.932565937,0.68923483,0.267712912
260,318,面,9386,2.101173,0,12000,9000000,260,2.101173,1.932565937,0.68923483,0.244629342
261,52,面,9390,2.294225,0,12000,9000000,261,2.294225,1.932565937,0.68923483,0.52472546
262,71,面,9428,0.602218,0,12000,9000000,262,0.602218,1.932565937,0.68923483,-1.930180948
263,339,面,9456,1.943401,0,12000,9000000,263,1.943401,1.932565937,0.68923483,0.015720423
264,439,面,9461,2.06099,0,12000,9000000,264,2.06099,1.932565937,0.68923483,0.186328458
265,350,面,9479,2.34771,0,12000,9000000,265,2.34771,1.932565937,0.68923483,0.602326007
266,482,面,9504,2.096938,0,12000,9000000,266,2.096938,1.932565937,0.68923483,0.238484847
267,428,面,9507,2.010341,0,12000,9000000,267,2.010341,1.932565937,0.68923483,0.112842619
268,309,面,9541,2.177929,0,12000,9000000,268,2.177929,1.932565937,0.68923483,0.355993418
269,404,面,9576,2.192013,0,12000,9000000,269,2.192013,1.932565937,0.68923483,0.376427673
270,142,面,9611,2.056962,0,12000,9000000,270,2.056962,1.932565937,0.68923483,0.180484296
271,74,面,9631,2.219427,1500,16053.20318,6433239.958,271,2.219427,1.932565937,0.68923483,0.416202216
272,500,面,9632,2.197288,0,11200.66296,7931281.639,272,2.197288,1.932565937,0.68923483,0.384081088
273,164,面,9710,2.365001,0,12000,9000000,273,2.365001,1.932565937,0.68923483,0.627413248
274,202,面,9714,2.160335,0,12000,9000000,274,2.160335,1.932565937,0.68923483,0.33046656
275,334,面,9717,2.187984,0,12000,9000000,275,2.187984,1.932565937,0.68923483,0.37058206
276,355,面,9732,2.567244,0,12000,9000000,276,2.567244,1.932565937,0.68923483,0.920844443
277,409,面,9751,0.754076,0,12000,9000000,277,0.754076,1.932565937,0.68923483,-1.709852558
278,490,面,9772,2.275664,0,12000,9000000,278,2.275664,1.932565937,0.68923483,0.497795596
279,46,面,9853,2.425011,0,12000,9000000,279,2.425011,1.932565937,0.68923483,0.714480815
280,81,面,9871,2.217223,0,12000,9000000,280,2.217223,1.932565937,0.68923483,0.413004467
281,209,面,9886,2.290465,0,12000,9000000,281,2.290465,1.932565937,0.68923483,0.519270135
