var1,var2,qv1,qv2,qv12,interaction,,,,,,,,,,,,,,,,,,,
14,X2,X3,0.524197164241027,0.0649136225660741,0.561659783424399,"Enhance, bi-",,,,X14,0.431876418464507,0.547887639493035,0.164830046855583,0.313788055351086,0.482854046059079,0.326895311183231,0.737985005933088,0.191511228655376,0.538327560529307,0.374929478685361,0.173527297701571,0.220934381462647,0.228977747705523,0.0905562492888746
15,X2,X4,0.524197164241027,0.27404464136886,0.546262992209662,"Enhance, bi-",,,,,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
16,X2,X5,0.524197164241027,0.431035483156905,0.568770272693392,"Enhance, bi-",,,,,,,,,,,,,,,,,,
17,X2,X6,0.524197164241027,0.290893782807198,0.732868558413987,"Enhance, bi-",,,,,,,,,,,,,,,,,,
18,X2,X7,0.524197164241027,0.733753887710811,0.785375908301787,"Enhance, bi-",,,,,,,,,,,,,,,,,,
19,X2,X8,0.524197164241027,0.116890708229281,0.561138072089839,"Enhance, bi-",,,,,,,,,,,,,,,,,,
20,X2,X9,0.524197164241027,0.455004375474856,0.599181305574654,"Enhance, bi-",,,,,,,,,,,,,,,,,,
21,X2,X10,0.524197164241027,0.302799547968249,0.559594158255796,"Enhance, bi-",,,,,,,,,,,,,,,,,,
22,X2,X11,0.524197164241027,0.0865548691611288,0.530510258196405,"Enhance, bi-",,,,,,0.409598176026464,,,,,,,,,,,,
23,X2,X12,0.524197164241027,0.150932360490529,0.539216549779851,"Enhance, bi-",,,,,,0.524197164241027,,,,,,,,,,,,
24,X2,X13,0.524197164241027,0.161827337247683,0.547591219660244,"Enhance, bi-",,,,,,0.0649136225660741,,,,,,,,,,,,
25,X2,X14,0.524197164241027,0.0905562492888746,0.547887639493035,"Enhance, bi-",,,,,,0.27404464136886,,,,,,,,,,,,
26,X3,X4,0.0649136225660741,0.27404464136886,0.4503765911025,"Enhance, nonlinear",,,,,,0.431035483156905,,,,,,,,,,,,
27,X3,X5,0.0649136225660741,0.431035483156905,0.477173873059412,"Enhance, bi-",,,,,,0.290893782807198,,,,,,,,,,,,
28,X3,X6,0.0649136225660741,0.290893782807198,0.338473332822737,"Enhance, bi-",,,,,,0.733753887710811,,,,,,,,,,,,
29,X3,X7,0.0649136225660741,0.733753887710811,0.737776995281059,"Enhance, bi-",,,,,,0.116890708229281,,,,,,,,,,,,
30,X3,X8,0.0649136225660741,0.116890708229281,0.174664958092808,"Enhance, bi-",,,,,,0.455004375474856,,,,,,,,,,,,
31,X3,X9,0.0649136225660741,0.455004375474856,0.499131206702063,"Enhance, bi-",,,,,,0.302799547968249,,,,,,,,,,,,
32,X3,X10,0.0649136225660741,0.302799547968249,0.359147897833705,"Enhance, bi-",,,,,,0.0865548691611288,,,,,,,,,,,,
33,X3,X11,0.0649136225660741,0.0865548691611288,0.170001492251654,"Enhance, nonlinear",,,,,,0.150932360490529,,,,,,,,,,,,
34,X3,X12,0.0649136225660741,0.150932360490529,0.214902140251416,"Enhance, bi-",,,,,,0.161827337247683,,,,,,,,,,,,
35,X3,X13,0.0649136225660741,0.161827337247683,0.229743849365773,"Enhance, nonlinear",,,,,,0.0905562492888746,,,,,,,,,,,,
36,X3,X14,0.0649136225660741,0.0905562492888746,0.164830046855583,"Enhance, nonlinear",,,,,,,,,,,,,,,,,,
37,X4,X5,0.27404464136886,0.431035483156905,0.478505421937993,"Enhance, bi-",,,,,,,,,,,,,,,,,,
38,X4,X6,0.27404464136886,0.290893782807198,0.487281197157687,"Enhance, bi-",,,,,,,,,,,,,,,,,,
39,X4,X7,0.27404464136886,0.733753887710811,0.749734960664122,"Enhance, bi-",,,,,,,,,,,,,,,,,,
40,X4,X8,0.27404464136886,0.116890708229281,0.34371265690096,"Enhance, bi-",,,,,,,,,,,,,,,,,,
41,X4,X9,0.27404464136886,0.455004375474856,0.495740162407764,"Enhance, bi-",,,,,,,,,,,,,,,,,,
42,X4,X10,0.27404464136886,0.302799547968249,0.438706448786265,"Enhance, bi-",,,,,,,,,,,,,,,,,,
43,X4,X11,0.27404464136886,0.0865548691611288,0.310128830868013,"Enhance, bi-",,,,,,,,,,,,,,,,,,
44,X4,X12,0.27404464136886,0.150932360490529,0.339645390461644,"Enhance, bi-",,,,,,,,,,,,,,,,,,
45,X4,X13,0.27404464136886,0.161827337247683,0.348408787883599,"Enhance, bi-",,,,,,,,,,,,,,,,,,
46,X4,X14,0.27404464136886,0.0905562492888746,0.313788055351086,"Enhance, bi-",,,,,,,,,,,,,,,,,,
47,X5,X6,0.431035483156905,0.290893782807198,0.620614001032822,"Enhance, bi-",,,,,,,,,,,,,,,,,,
48,X5,X7,0.431035483156905,0.733753887710811,0.760184481270012,"Enhance, bi-",,,,,,,,,,,,,,,,,,
49,X5,X8,0.431035483156905,0.116890708229281,0.480658736840782,"Enhance, bi-",,,,,,,,,,,,,,,,,,
50,X5,X9,0.431035483156905,0.455004375474856,0.529997308167975,"Enhance, bi-",,,,,,,,,,,,,,,,,,
51,X5,X10,0.431035483156905,0.302799547968249,0.501690048625522,"Enhance, bi-",,,,,,,,,,,,,,,,,,
52,X5,X11,0.431035483156905,0.0865548691611288,0.441151464220987,"Enhance, bi-",,,,,,,,,,,,,,,,,,
53,X5,X12,0.431035483156905,0.150932360490529,0.457820515306632,"Enhance, bi-",,,,,,,,,,,,,,,,,,
54,X5,X13,0.431035483156905,0.161827337247683,0.462955931802337,"Enhance, bi-",,,,,,,,,,,,,,,,,,
55,X5,X14,0.431035483156905,0.0905562492888746,0.482854046059079,"Enhance, bi-",,,,,,,,,,,,,,,,,,
56,X6,X7,0.290893782807198,0.733753887710811,0.752817993895875,"Enhance, bi-",,,,,,,,,,,,,,,,,,
57,X6,X8,0.290893782807198,0.116890708229281,0.318993948258308,"Enhance, bi-",,,,,,,,,,,,,,,,,,
58,X6,X9,0.290893782807198,0.455004375474856,0.650176145029456,"Enhance, bi-",,,,,,,,,,,,,,,,,,
59,X6,X10,0.290893782807198,0.302799547968249,0.552229768990022,"Enhance, bi-",,,,,,,,,,,,,,,,,,
60,X6,X11,0.290893782807198,0.0865548691611288,0.340861345288263,"Enhance, bi-",,,,,,,,,,,,,,,,,,
61,X6,X12,0.290893782807198,0.150932360490529,0.378723481946224,"Enhance, bi-",,,,,,,,,,,,,,,,,,
62,X6,X13,0.290893782807198,0.161827337247683,0.392499356136243,"Enhance, bi-",,,,,,,,,,,,,,,,,,
63,X6,X14,0.290893782807198,0.0905562492888746,0.326895311183231,"Enhance, bi-",,,,,,,,,,,,,,,,,,
64,X7,X8,0.733753887710811,0.116890708229281,0.738031441098936,"Enhance, bi-",,,,,,,,,,,,,,,,,,
65,X7,X9,0.733753887710811,0.455004375474856,0.766283659926433,"Enhance, bi-",,,,,,,,,,,,,,,,,,
66,X7,X10,0.733753887710811,0.302799547968249,0.74895996700407,"Enhance, bi-",,,,,,,,,,,,,,,,,,
67,X7,X11,0.733753887710811,0.0865548691611288,0.736796296849975,"Enhance, bi-",,,,,,,,,,,,,,,,,,
68,X7,X12,0.733753887710811,0.150932360490529,0.738687051913836,"Enhance, bi-",,,,,,,,,,,,,,,,,,
69,X7,X13,0.733753887710811,0.161827337247683,0.738312037692738,"Enhance, bi-",,,,,,,,,,,,,,,,,,
70,X7,X14,0.733753887710811,0.0905562492888746,0.737985005933088,"Enhance, bi-",,,,,,,,,,,,,,,,,,
71,X8,X9,0.116890708229281,0.455004375474856,0.481703914736445,"Enhance, bi-",,,,,,,,,,,,,,,,,,
72,X8,X10,0.116890708229281,0.302799547968249,0.348385728244971,"Enhance, bi-",,,,,,,,,,,,,,,,,,
73,X8,X11,0.116890708229281,0.0865548691611288,0.164313428193106,"Enhance, bi-",,,,,,,,,,,,,,,,,,
74,X8,X12,0.116890708229281,0.150932360490529,0.209554072318123,"Enhance, bi-",,,,,,,,,,,,,,,,,,
75,X8,X13,0.116890708229281,0.161827337247683,0.208699479904927,"Enhance, bi-",,,,,,,,,,,,,,,,,,
76,X8,X14,0.116890708229281,0.0905562492888746,0.191511228655376,"Enhance, bi-",,,,,,,,,,,,,,,,,,
77,X9,X10,0.455004375474856,0.302799547968249,0.496464262933683,"Enhance, bi-",,,,,,,,,,,,,,,,,,
78,X9,X11,0.455004375474856,0.0865548691611288,0.462883229816762,"Enhance, bi-",,,,,,,,,,,,,,,,,,
79,X9,X12,0.455004375474856,0.150932360490529,0.465880505930711,"Enhance, bi-",,,,,,,,,,,,,,,,,,
80,X9,X13,0.455004375474856,0.161827337247683,0.477692341207719,"Enhance, bi-",,,,,,,,,,,,,,,,,,
81,X9,X14,0.455004375474856,0.0905562492888746,0.538327560529307,"Enhance, bi-",,,,,,,,,,,,,,,,,,
82,X10,X11,0.302799547968249,0.0865548691611288,0.33170395719362,"Enhance, bi-",,,,,,,,,,,,,,,,,,
83,X10,X12,0.302799547968249,0.150932360490529,0.350804114592096,"Enhance, bi-",,,,,,,,,,,,,,,,,,
84,X10,X13,0.302799547968249,0.161827337247683,0.351456247939613,"Enhance, bi-",,,,,,,,,,,,,,,,,,
85,X10,X14,0.302799547968249,0.0905562492888746,0.374929478685361,"Enhance, bi-",,,,,,,,,,,,,,,,,,
86,X11,X12,0.0865548691611288,0.150932360490529,0.207270687610861,"Enhance, bi-",,,,,,,,,,,,,,,,,,
87,X11,X13,0.0865548691611288,0.161827337247683,0.191601611430818,"Enhance, bi-",,,,,,,,,,,,,,,,,,
88,X11,X14,0.0865548691611288,0.0905562492888746,0.173527297701571,"Enhance, bi-",,,,,,,,,,,,,,,,,,
89,X12,X13,0.150932360490529,0.161827337247683,0.246081449151448,"Enhance, bi-",,,,,,,,,,,,,,,,,,
90,X12,X14,0.150932360490529,0.0905562492888746,0.220934381462647,"Enhance, bi-",,,,,,,,,,,,,,,,,,
91,X13,X14,0.161827337247683,0.0905562492888746,0.228977747705523,"Enhance, bi-",,,,,,,,,,,,,,,,,,
